,time,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Hot_Water_Flow_Temperature,Internal_Air_Temperature,ssrd_J_m2_30min,t2m_°C
16506,2022-05-14 08:00:00,0.0,0.24699999999938882,0.18100000000004002,12.839333333333334,21.82,22.804666666666666,33.196,16.511333333333333,461728.0,11.070458984375023
16507,2022-05-14 08:30:00,0.0,1.7710000000006403,0.795999999999367,13.009333333333332,53.08,50.78866666666667,53.135,16.715999999999998,687712.0,11.400659179687523
16508,2022-05-14 09:00:00,0.0,0.0010000000002037268,0.005000000000563887,13.569333333333333,48.34533333333333,42.27066666666666,,16.983333333333334,687712.0,11.730859375000023
16509,2022-05-14 09:30:00,0.0,0.0,0.0039999999999054126,14.574666666666667,41.099333333333334,34.440666666666665,,17.19,812000.0,12.178369140625023
16510,2022-05-14 10:00:00,0.0,0.0,0.005000000000109139,15.240666666666668,35.59866666666667,29.740000000000002,,17.263333333333332,812000.0,12.625878906250023
16511,2022-05-14 10:30:00,0.0,0.0,0.0039999999999054126,15.520666666666667,31.657333333333334,26.788,,17.43,1329088.0,13.105981445312523
16512,2022-05-14 11:00:00,0.0,0.0,0.005000000000109139,15.639999999999999,28.92,24.959999999999997,,17.596,1329088.0,13.586083984375023
16513,2022-05-14 11:30:00,0.0,0.0,0.0039999999999054126,15.574666666666667,26.998,23.848000000000003,,17.706666666666663,1404448.0,13.979638671875023
16514,2022-05-14 12:00:00,0.0,0.0,0.005000000000109139,15.782666666666668,25.628666666666668,23.166,,17.74,1404448.0,14.373193359375023
16515,2022-05-14 12:30:00,0.0,0.0,0.0039999999999054126,16.302666666666667,24.709999999999997,22.747333333333334,,17.793999999999997,1464704.0,14.641381835937523
16516,2022-05-14 13:00:00,0.0,0.0,0.005000000000109139,16.666,24.03666666666667,22.470000000000002,,17.83,1464704.0,14.909570312500023
16517,2022-05-14 13:30:00,0.0,0.0,0.0039999999999054126,16.852,23.565333333333335,22.27466666666667,,17.854,1239072.0,15.084375000000023
16518,2022-05-14 14:00:00,0.0,0.0,0.005000000000109139,17.066666666666666,23.2,22.128666666666668,,17.87,1239072.0,15.259179687500023
16519,2022-05-14 14:30:00,0.0,0.0,0.0039999999999054126,17.316666666666666,22.908,22.012,,17.834,1073632.0,15.339013671875023
16520,2022-05-14 15:00:00,0.0,0.0,0.005000000000109139,17.44066666666667,22.668666666666663,21.913999999999998,,17.81,1073632.0,15.418847656250023
16521,2022-05-14 15:30:00,0.0,0.0,0.0039999999999054126,17.420666666666666,22.457333333333334,21.832,,17.743333333333332,946208.0,15.419946289062523
16522,2022-05-14 16:00:00,0.0,0.0,0.005000000000109139,17.27,22.272666666666666,21.753333333333334,,17.71,946208.0,15.421044921875023
16523,2022-05-14 16:30:00,0.0,0.0,0.0039999999999054126,16.960666666666665,22.124666666666666,21.678,,17.676666666666666,632480.0,15.177148437500023
16524,2022-05-14 17:00:00,0.0,0.0,0.005000000000109139,16.412666666666667,21.997333333333334,21.60533333333333,,17.66,632480.0,14.933251953125023
16525,2022-05-14 17:30:00,0.0,0.0,0.0039999999999054126,15.582666666666666,21.88533333333333,21.534,,17.626666666666665,412992.0,14.711450195312523
16526,2022-05-14 18:00:00,0.0,0.0,0.004999999999654392,14.757333333333332,21.795333333333335,21.468666666666664,,17.61,412992.0,14.489648437500023
16527,2022-05-14 18:30:00,0.0,0.0,0.00400000000036016,13.932666666666668,21.716,21.407333333333334,,17.57,190432.0,14.093774414062523
16528,2022-05-14 19:00:00,0.0,0.0,0.004999999999654392,13.065333333333333,21.640666666666668,21.348000000000003,,17.55,190432.0,13.697900390625023
16529,2022-05-14 19:30:00,0.0,0.0,0.00400000000036016,12.155333333333335,21.575333333333333,21.290666666666667,,17.476666666666667,62752.0,13.046289062500023
16530,2022-05-14 20:00:00,0.0,0.0,0.004999999999654392,11.520666666666667,21.509333333333334,21.237333333333332,,17.45,62752.0,12.394677734375023
16531,2022-05-14 20:30:00,0.0,0.0,0.00400000000036016,11.200666666666667,21.45133333333333,21.186666666666667,,17.413333333333334,768.0,11.671533203125023
16532,2022-05-14 21:00:00,0.0,0.0,0.004999999999654392,10.581999999999999,21.392666666666667,21.138666666666666,,17.4,768.0,10.948388671875023
16533,2022-05-14 21:30:00,0.007000000000005002,0.875,0.20000000000027285,9.622000000000002,22.141333333333332,20.686,,17.341333333333335,0.0,10.802880859375023
