run_count,bootstrap_p2_5_peak_kw,bootstrap_mean_peak_kw,bootstrap_p97_5_peak_kw,bootstrap_samples,bootstrap_seed
190,6.392938783523809,7.521981285997997,9.552343444190477,5000,42
191,6.39293966452381,7.521964087247454,9.552960697857142,5000,42
192,6.392872084190476,7.521963845030926,9.553199062690476,5000,42
193,6.39282950952381,7.522027298774353,9.553775300190475,5000,42
194,6.392853767357142,7.522101895547656,9.553573322190474,5000,42
195,6.3928334381904754,7.5220354285377615,9.554695450857142,5000,42
196,6.392816592023809,7.52209789494367,9.55474858202381,5000,42
197,6.392776045523809,7.522155034957321,9.555087910857143,5000,42
198,6.392805413190477,7.522126130895098,9.554870872857142,5000,42
199,6.392709802190477,7.5222273155703006,9.55585150985714,5000,42
200,6.392649193357142,7.522221361668356,9.556980103857143,5000,42
