ev_penetration,hhp_percentage,n_dwellings,n_ev_homes,n_hhp_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.8500000000000001,0.15000000000000002,147,125,22,500,547.9346313476562,16.964820861816406,546.325927734375,571.0329040527344,577.4597076416015,601.18212890625,503.82763671875
0.9,0.15000000000000002,147,132,22,500,558.4326171875,17.399110794067383,557.579833984375,581.972216796875,587.8093841552734,638.9168701171875,510.01434326171875
0.9500000000000001,0.15000000000000002,147,140,22,500,574.9186401367188,17.796146392822266,573.2494201660156,599.1508056640625,606.8727264404297,627.2935791015625,532.437744140625
1.0,0.15000000000000002,147,147,22,500,588.1073608398438,17.85459327697754,586.3721923828125,612.6500549316406,621.1054626464844,644.4638671875,546.811279296875
0.0,0.2,147,0,29,500,298.5611877441406,4.061333656311035,298.6612243652344,303.8673461914062,305.37342376708983,310.84051513671875,287.3282775878906
0.05,0.2,147,7,29,500,315.41082763671875,5.845297813415527,315.3171844482422,323.08580017089844,324.5282638549805,331.8839416503906,298.9533996582031
0.1,0.2,147,15,29,500,332.4910888671875,6.776705265045166,331.9935760498047,341.07488708496095,343.5735412597656,357.50830078125,311.2815246582031
0.15000000000000002,0.2,147,22,29,500,346.5191955566406,7.968913555145264,346.1746368408203,356.70326232910156,360.5188415527344,373.6368103027344,326.435302734375
0.2,0.2,147,29,29,500,360.5276184082031,8.817547798156738,360.12799072265625,372.27275390625,375.2189651489258,390.2979736328125,332.9015197753906
0.25,0.2,147,37,29,500,376.2911376953125,9.666670799255371,376.2278747558594,388.9646240234375,392.60478057861326,405.138427734375,350.3017272949219
0.30000000000000004,0.2,147,44,29,500,390.0062561035156,10.557518005371094,389.0601806640625,404.32000732421875,408.3129943847656,426.0281982421875,365.0634765625
0.35000000000000003,0.2,147,51,29,500,403.4708251953125,11.835732460021973,402.79803466796875,419.22999877929686,423.9833511352539,448.0289306640625,374.1648864746094
0.4,0.2,147,59,29,500,417.8994445800781,11.464957237243652,416.53541564941406,433.13157958984374,436.949983215332,458.05029296875,387.3558654785156
0.45,0.2,147,66,29,500,431.46038818359375,12.302247047424316,430.5452880859375,447.05177307128906,451.5179443359375,492.74237060546875,396.5162353515625
0.5,0.2,147,74,29,500,446.4726257324219,12.697192192077637,444.97955322265625,463.81210937500003,468.93992309570314,492.6754150390625,414.22467041015625
0.55,0.2,147,81,29,500,459.25579833984375,13.913349151611328,457.6912384033203,477.63050842285156,483.1239807128906,501.547607421875,418.78277587890625
0.6000000000000001,0.2,147,88,29,500,472.85894775390625,13.524056434631348,472.2234802246094,491.14287719726565,495.94570007324216,526.4493408203125,439.85284423828125
0.65,0.2,147,96,29,500,487.1701965332031,14.677292823791504,486.95860290527344,504.91729431152345,511.12257995605466,541.60986328125,449.6944580078125
0.7000000000000001,0.2,147,103,29,500,500.6318664550781,16.107547760009766,500.0512390136719,521.9921203613281,530.8933197021485,550.8435668945312,462.6981201171875
0.75,0.2,147,110,29,500,513.8831787109375,15.864237785339355,513.5316772460938,534.0717590332031,540.9261108398438,573.3051147460938,472.732421875
0.8,0.2,147,118,29,500,528.3782348632812,17.672760009765625,526.4757995605469,551.0395568847656,560.5189178466796,592.1510620117188,485.4134216308594
0.8500000000000001,0.2,147,125,29,500,541.2738647460938,16.66678237915039,539.8795776367188,561.56474609375,570.4773651123047,609.1198120117188,485.2885437011719
0.9,0.2,147,132,29,500,553.703369140625,17.402240753173828,552.9794921875,576.4870971679687,584.2017059326172,621.548583984375,498.64373779296875
0.9500000000000001,0.2,147,140,29,500,568.682373046875,17.479236602783203,566.9961853027344,590.6596496582031,598.166357421875,637.6309204101562,522.8421630859375
1.0,0.2,147,147,29,500,581.7813720703125,18.904857635498047,579.5626831054688,606.8776428222657,613.8883178710937,646.6849975585938,535.7380981445312
0.0,0.25,147,0,37,500,290.96112060546875,4.6881279945373535,291.0190887451172,296.50245971679686,298.23535919189453,307.35272216796875,276.7073974609375
0.05,0.25,147,7,37,500,307.9463806152344,5.75322151184082,307.69964599609375,315.7296508789062,316.96273345947264,326.1429443359375,287.9689636230469
0.1,0.25,147,15,37,500,324.1361389160156,6.890127182006836,324.02386474609375,333.07607421875,336.37501678466793,343.4054260253906,302.81182861328125
0.15000000000000002,0.25,147,22,37,500,339.1845703125,8.115978240966797,338.6411895751953,350.40455322265626,353.5279373168945,364.8698425292969,320.44915771484375
0.2,0.25,147,29,37,500,352.1237487792969,8.710658073425293,351.8009490966797,363.7007293701172,366.8541091918945,384.7627868652344,329.3303527832031
0.25,0.25,147,37,37,500,369.1236877441406,9.34477710723877,368.7244415283203,381.19721069335935,384.3064270019531,410.36700439453125,342.1907043457031
0.30000000000000004,0.25,147,44,37,500,382.354248046875,10.545116424560547,381.2059326171875,396.33924255371096,400.50244140625,419.38311767578125,353.5784912109375
0.35000000000000003,0.25,147,51,37,500,395.640869140625,11.554145812988281,395.6739501953125,410.5877746582031,415.52478485107423,432.228271484375,366.37017822265625
0.4,0.25,147,59,37,500,411.89447021484375,11.794157981872559,410.8605499267578,426.88720703125,431.6705749511719,450.19512939453125,384.41558837890625
0.45,0.25,147,66,37,500,423.8218078613281,12.473512649536133,423.5016174316406,439.80405883789064,446.24831085205074,467.91796875,391.0769958496094
0.5,0.25,147,74,37,500,439.76611328125,13.810975074768066,438.0421600341797,458.13311462402345,465.2804946899414,491.37646484375,405.82720947265625
0.55,0.25,147,81,37,500,452.2226867675781,13.889710426330566,451.6484069824219,469.3548217773438,476.50789337158204,521.5344848632812,408.98907470703125
0.6000000000000001,0.25,147,88,37,500,463.6283264160156,14.164602279663086,461.82843017578125,482.49254150390624,490.8019088745117,512.9708251953125,429.5855712890625
0.65,0.25,147,96,37,500,479.77618408203125,14.721508979797363,478.5928039550781,499.76597595214844,504.76808471679686,527.047119140625,445.03973388671875
0.7000000000000001,0.25,147,103,37,500,493.6236267089844,16.098499298095703,493.2013244628906,514.8139831542969,520.8108398437499,561.6765747070312,453.02398681640625
0.75,0.25,147,110,37,500,504.9522399902344,15.364215850830078,503.55958557128906,525.0578918457031,530.8280822753907,556.678955078125,463.2730407714844
0.8,0.25,147,118,37,500,520.333740234375,16.33103370666504,519.5711669921875,540.5431091308594,549.6030334472656,577.5184326171875,476.7379150390625
0.8500000000000001,0.25,147,125,37,500,533.769287109375,16.166046142578125,533.21240234375,554.4398681640625,559.8708465576171,585.2376098632812,483.41180419921875
0.9,0.25,147,132,37,500,546.0073852539062,16.017276763916016,544.2738647460938,567.7714904785156,575.7408935546874,596.85009765625,502.9891357421875
0.9500000000000001,0.25,147,140,37,500,561.0096435546875,18.1505069732666,560.5789489746094,583.2366516113282,591.7556671142578,623.146240234375,520.2734985351562
1.0,0.25,147,147,37,500,572.5956420898438,18.275602340698242,571.1749572753906,596.8023559570313,606.448077392578,635.219482421875,524.5391235351562
0.0,0.30000000000000004,147,0,44,500,284.7307434082031,4.451508045196533,284.82525634765625,290.365234375,291.5575424194336,297.6313781738281,269.52398681640625
0.05,0.30000000000000004,147,7,44,500,301.19012451171875,5.764923095703125,300.87977600097656,308.2507843017578,310.8519378662109,318.16259765625,285.530517578125
0.1,0.30000000000000004,147,15,44,500,318.1135559082031,7.219374179840088,318.22056579589844,327.1211273193359,330.1159454345703,348.249755859375,296.79461669921875
0.15000000000000002,0.30000000000000004,147,22,44,500,332.6960144042969,8.311927795410156,332.63755798339844,342.70458984375,347.1857025146484,359.09710693359375,308.5453796386719
0.2,0.30000000000000004,147,29,44,500,346.6165771484375,8.833039283752441,346.38755798339844,357.8434814453125,362.7877258300781,374.15032958984375,322.77142333984375
0.25,0.30000000000000004,147,37,44,500,362.80120849609375,9.694279670715332,362.27748107910156,375.5755096435547,379.45871887207034,392.6101989746094,336.0476989746094
0.30000000000000004,0.30000000000000004,147,44,44,500,376.2003173828125,10.695838928222656,375.2412109375,390.650732421875,394.40921478271486,409.7239685058594,349.3226013183594
0.35000000000000003,0.30000000000000004,147,51,44,500,388.5215148925781,11.729806900024414,387.5949249267578,402.9613708496094,411.4149993896484,427.692626953125,358.6656799316406
0.4,0.30000000000000004,147,59,44,500,405.0067443847656,11.476235389709473,404.2522277832031,419.9604919433594,426.1792877197266,450.6417236328125,379.6450500488281
0.45,0.30000000000000004,147,66,44,500,418.7916259765625,12.700907707214355,417.7168426513672,435.36570739746094,442.99713745117185,463.8561096191406,389.982666015625
0.5,0.30000000000000004,147,74,44,500,432.3089599609375,12.782845497131348,431.29473876953125,449.2099609375,454.5595977783203,479.28387451171875,400.2484130859375
0.55,0.30000000000000004,147,81,44,500,447.3071594238281,13.612642288208008,446.10121154785156,465.4707733154297,472.3077713012695,499.474853515625,413.1542663574219
0.6000000000000001,0.30000000000000004,147,88,44,500,458.5505676269531,14.63872241973877,458.01744079589844,478.8940765380859,484.31586303710935,511.31597900390625,424.442626953125
0.65,0.30000000000000004,147,96,44,500,473.2196350097656,14.000865936279297,471.79620361328125,491.3624328613281,499.02846984863277,516.080078125,434.65765380859375
0.7000000000000001,0.30000000000000004,147,103,44,500,486.2093200683594,14.020227432250977,485.0333557128906,504.0289215087891,510.22870178222655,547.945556640625,454.7123718261719
0.75,0.30000000000000004,147,110,44,500,498.7436218261719,15.392583847045898,497.5079345703125,519.4723571777344,528.641976928711,557.7578125,453.4625549316406
0.8,0.30000000000000004,147,118,44,500,513.479736328125,15.681262969970703,512.7518920898438,532.8824035644532,541.2731048583985,565.476318359375,464.5476989746094
0.8500000000000001,0.30000000000000004,147,125,44,500,527.1513671875,15.472508430480957,525.5275268554688,547.8812561035156,553.5508117675781,591.7854614257812,481.4646911621094
0.9,0.30000000000000004,147,132,44,500,537.9777221679688,17.27000617980957,537.0523681640625,561.759521484375,570.0695678710937,592.419189453125,491.9043884277344
0.9500000000000001,0.30000000000000004,147,140,44,500,555.5607299804688,18.670339584350586,553.6693420410156,578.5713623046876,589.4203796386719,619.349365234375,510.80975341796875
1.0,0.30000000000000004,147,147,44,500,567.4756469726562,17.17945098876953,566.1221008300781,590.8419067382813,596.7161468505859,640.8132934570312,521.384033203125
0.0,0.35000000000000003,147,0,51,500,277.93701171875,4.728808403015137,278.0473175048828,283.5860595703125,285.0635269165039,293.90240478515625,264.83807373046875
0.05,0.35000000000000003,147,7,51,500,294.5717468261719,6.042537689208984,294.50828552246094,301.95997924804686,304.2589172363281,314.1597900390625,273.30145263671875
0.1,0.35000000000000003,147,15,51,500,311.56256103515625,7.259038925170898,311.0666961669922,320.83564453125,323.68358764648434,340.3839111328125,289.27215576171875
0.15000000000000002,0.35000000000000003,147,22,51,500,326.42169189453125,8.234246253967285,325.94764709472656,337.91420288085936,340.58619079589846,350.5185546875,301.9950866699219
0.2,0.35000000000000003,147,29,51,500,340.4237365722656,8.793501853942871,339.955078125,351.3441864013672,355.7499267578125,371.27838134765625,315.1880187988281
0.25,0.35000000000000003,147,37,51,500,355.70355224609375,9.48983383178711,355.31980895996094,368.1114898681641,371.6091369628906,393.2197265625,327.4363708496094
0.30000000000000004,0.35000000000000003,147,44,51,500,370.3576965332031,10.907646179199219,369.6911315917969,384.8121643066406,388.49951171875,415.47406005859375,345.8846435546875
0.35000000000000003,0.35000000000000003,147,51,51,500,382.748779296875,10.900703430175781,382.03868103027344,397.4164672851563,401.8810623168945,416.78582763671875,355.5240173339844
0.4,0.35000000000000003,147,59,51,500,398.3581848144531,11.393753051757812,397.72352600097656,414.7257049560547,417.99928588867186,435.0675964355469,367.9324951171875
0.45,0.35000000000000003,147,66,51,500,411.2806396484375,12.521051406860352,410.2886657714844,428.70032958984376,434.2645065307617,448.54595947265625,382.0301818847656
0.5,0.35000000000000003,147,74,51,500,426.333251953125,13.113438606262207,425.65380859375,444.02333984375,449.780744934082,475.22216796875,390.72723388671875
0.55,0.35000000000000003,147,81,51,500,439.7723083496094,13.013978004455566,438.6627197265625,456.9946594238281,463.5036254882813,486.56866455078125,410.0672912597656
0.6000000000000001,0.35000000000000003,147,88,51,500,453.03363037109375,15.09449291229248,452.61338806152344,471.3993255615234,477.7843063354492,508.2426452636719,416.9396667480469
0.65,0.35000000000000003,147,96,51,500,468.411865234375,14.272706985473633,467.469482421875,488.0107177734375,493.1109558105469,515.6376342773438,428.8944396972656
0.7000000000000001,0.35000000000000003,147,103,51,500,478.5373840332031,14.626384735107422,477.8506774902344,497.1072509765625,503.9012786865234,531.3485107421875,440.486572265625
0.75,0.35000000000000003,147,110,51,500,493.4107666015625,16.059223175048828,492.4884490966797,513.7102661132812,521.3413848876953,559.87890625,452.450927734375
0.8,0.35000000000000003,147,118,51,500,508.44049072265625,15.836548805236816,506.5483703613281,529.7867797851562,535.5890747070313,570.4171142578125,472.26141357421875
0.8500000000000001,0.35000000000000003,147,125,51,500,521.9749755859375,17.613161087036133,520.6805114746094,545.6007873535157,552.8127380371094,583.0386352539062,480.24755859375
0.9,0.35000000000000003,147,132,51,500,532.3264770507812,17.804706573486328,530.6815795898438,554.6922302246094,566.1294128417968,598.0645141601562,491.91278076171875
0.9500000000000001,0.35000000000000003,147,140,51,500,549.00634765625,18.472400665283203,548.0688171386719,573.4369995117188,581.1120697021485,636.2090454101562,507.58721923828125
1.0,0.35000000000000003,147,147,51,500,561.5103149414062,18.210100173950195,560.092529296875,585.7819641113281,593.3853393554688,625.3466186523438,512.9783935546875
0.0,0.4,147,0,59,500,270.7456970214844,4.98261022567749,270.9056396484375,276.7489318847656,278.59483642578124,288.30035400390625,256.8843688964844
0.05,0.4,147,7,59,500,287.14373779296875,5.559683799743652,287.24021911621094,294.0646942138672,295.77391662597654,302.7398681640625,269.3816223144531
0.1,0.4,147,15,59,500,304.8247375488281,7.07086706161499,304.9692077636719,314.6698852539063,316.73483123779295,331.3271179199219,285.0295104980469
0.15000000000000002,0.4,147,22,59,500,318.92852783203125,7.961878776550293,318.39801025390625,328.5556274414063,332.73876953125,350.09124755859375,297.5738525390625
0.2,0.4,147,29,59,500,332.60198974609375,8.846747398376465,332.31695556640625,343.4299621582031,347.2000503540039,363.5191955566406,310.3011474609375
0.25,0.4,147,37,59,500,348.6629638671875,9.525129318237305,348.1678466796875,360.9678558349609,364.9650650024414,380.5567932128906,321.9793701171875
0.30000000000000004,0.4,147,44,59,500,360.9002685546875,10.686814308166504,359.8262023925781,374.80530700683596,380.6124847412109,395.90545654296875,336.3992614746094
0.35000000000000003,0.4,147,51,59,500,375.49603271484375,10.872147560119629,374.99635314941406,390.55263366699216,394.88989105224607,412.30462646484375,350.900634765625
0.4,0.4,147,59,59,500,390.2977600097656,12.104315757751465,389.48133850097656,406.27137145996096,410.9894165039062,429.5367736816406,348.7265930175781
0.45,0.4,147,66,59,500,403.3525390625,12.048080444335938,402.84368896484375,418.8623962402344,422.9867034912109,441.15771484375,364.61163330078125
0.5,0.4,147,74,59,500,419.7177734375,12.767926216125488,419.2337341308594,436.42575988769534,440.87527618408205,462.1632080078125,387.0743408203125
0.55,0.4,147,81,59,500,433.0637512207031,13.04654312133789,432.6150207519531,449.81993408203124,455.954035949707,479.83074951171875,400.3023986816406
0.6000000000000001,0.4,147,88,59,500,445.8443298339844,13.101970672607422,444.89471435546875,462.53883056640626,468.40538482666017,502.22869873046875,410.66015625
0.65,0.4,147,96,59,500,460.6333312988281,15.229016304016113,458.873046875,481.1280456542969,486.88316040039064,517.2097778320312,423.98236083984375
0.7000000000000001,0.4,147,103,59,500,471.8269348144531,15.027665138244629,471.24534606933594,491.61731872558596,496.92103576660156,521.7352294921875,426.81475830078125
0.75,0.4,147,110,59,500,486.35919189453125,15.855159759521484,485.5897521972656,507.1042022705078,513.4330810546875,539.70849609375,446.282470703125
