ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,dt_hours,co2_kg_per_kwh,annual_gas_mean_kwh,annual_gas_std_kwh,annual_gas_p50_kwh,annual_gas_p90_kwh,annual_gas_p95_kwh,annual_gas_max_kwh,annual_gas_min_kwh,annual_co2_mean_kg,annual_co2_std_kg,annual_co2_p50_kg,annual_co2_p90_kg,annual_co2_p95_kg,annual_co2_max_kg,annual_co2_min_kg
0.0,0.4,0.15000000000000002,0.44999999999999996,True,147,0,59,22,66,100,0.5,0.183,890205.3479640323,25490.376945938842,890433.1145050402,924477.593416884,931089.6351710564,948272.3651567318,830312.5169331727,162907.57867741789,4664.738981106809,162949.25995442236,169179.39959528978,170389.40323630333,173533.84282368192,151947.1905987706
0.0,0.4,0.2,0.39999999999999997,True,147,0,59,29,59,100,0.5,0.183,809612.0637343468,28651.720156461095,808284.8874171916,850047.8836012984,857225.9808584807,886623.2988160105,744728.1237759902,148159.00766338545,5243.264788632379,147916.13439734606,155558.76269903762,156872.35449710197,162252.0636833299,136285.2466510062
0.0,0.4,0.25,0.35,True,147,0,59,37,51,100,0.5,0.183,727348.1655070402,27132.99369567685,726559.8857136302,761449.8182257761,771099.700890826,799517.2903690012,648779.3479355966,133104.71428778837,4965.337846308864,132960.45908559434,139345.31673531703,141111.24526302115,146311.66413752723,118726.62067221418
0.0,0.4,0.30000000000000004,0.29999999999999993,True,147,0,59,44,44,100,0.5,0.183,648351.7153550654,25014.62374765216,652814.0691327262,679433.7967067383,685255.5803988492,704741.3498388396,590615.8141936295,118648.36390997696,4577.6761458203455,119464.97465128888,124336.38479733311,125401.77121298942,128967.66702050765,108082.69399743421
0.0,0.4,0.35000000000000003,0.24999999999999994,True,147,0,59,51,37,100,0.5,0.183,572040.6710379102,23567.740519025465,571122.73941331,604125.7778066817,613151.6184870248,632161.8610804898,508550.86239614995,104683.44279993756,4312.89651498166,104515.46131263571,110555.01733862275,112206.74618312554,115685.62057772963,93064.80781849544
0.0,0.4,0.4,0.19999999999999996,True,147,0,59,59,29,100,0.5,0.183,483977.3099333378,26019.5042222968,480569.91745292523,517670.7364413527,524982.5986253963,557155.1709134338,421681.7005118538,88567.84771780083,4761.5692726803145,87944.29489388532,94733.74476876753,96071.81554844753,101959.39627715838,77167.75119366925
0.0,0.4,0.45,0.14999999999999997,True,147,0,59,66,22,100,0.5,0.183,413991.4458428029,23860.050235403265,414202.742237548,448706.4940840161,456402.93773220497,466301.31510846445,363258.05724434665,75760.43458923294,4366.389193078798,75799.10182947128,82113.28841737495,83521.73760499351,85333.140664849,66476.22447571544
0.0,0.4,0.5,0.09999999999999998,True,147,0,59,74,14,100,0.5,0.183,326761.33687738376,22461.222101095973,323309.2663793254,358943.3870379016,364706.2137925373,378773.263532139,279243.80591077334,59797.32464856123,4110.403644500563,59165.59574741655,65686.639827936,66741.23712403432,69315.50722638144,51101.61648167152
0.0,0.4,0.55,0.04999999999999993,True,147,0,59,81,7,100,0.5,0.183,244745.3040556471,17193.790270124522,244584.71094556843,267311.0354654434,275056.61435787746,293374.39048624784,197476.47418230074,44788.39064218343,3146.4636194327873,44759.00210303902,48917.919490176144,50335.36042749157,53687.513458983354,36138.19477536104
0.0,0.4,0.6000000000000001,0.0,True,147,0,59,88,0,100,0.5,0.183,169233.5878310688,12026.029523996109,169693.81628097844,183205.69471825284,186526.67788185854,196271.6217761882,141071.44909564746,30969.7465730856,2200.763402891288,31053.96837941905,33526.64213344027,34134.38205238011,35917.70678504244,25816.075184503487
0.0,0.45,0.0,0.55,True,147,0,66,0,81,100,0.5,0.183,1072149.2336042095,23184.590405305727,1069245.0768461695,1103198.687328532,1108978.339247297,1143397.6854114723,1020136.3929493083,196203.30974957033,4242.780044170949,195671.849062849,201885.35978112137,202943.03608225536,209241.77643029945,186684.9599097234
0.0,0.45,0.05,0.5,True,147,0,66,7,74,100,0.5,0.183,997314.7044575685,23418.621118921506,1000501.4707369574,1025434.5447155787,1036293.3401938751,1049411.4599507158,934028.3683720274,182508.59091573503,4285.607664762634,183091.7691448632,187654.5216829509,189641.68125547917,192042.29717098098,170927.191412081
0.0,0.45,0.1,0.45000000000000007,True,147,0,66,15,66,100,0.5,0.183,905811.3329849557,26411.01875234511,907895.3977137668,936014.4529374903,942858.2846346969,987812.0778260618,845455.1541731199,165763.47393624688,4833.216431679154,166144.85778161933,171290.64488756072,172543.06608814953,180769.6102421693,154718.29321368094
0.0,0.45,0.15000000000000002,0.4,True,147,0,66,22,59,100,0.5,0.183,831207.341122774,29377.352664986673,829657.6332678555,873036.2127229406,878156.0786115819,907887.5824011823,771401.8697115502,152110.94342546762,5376.055537692561,151827.34688801755,159765.62692829812,160702.5623859195,166143.42757941634,141166.54215721367
0.0,0.45,0.2,0.35000000000000003,True,147,0,66,29,52,100,0.5,0.183,758222.9697156622,25401.467748869803,759157.0972260984,791976.8621129853,801970.0079804228,822254.6263227793,704347.0064775404,138754.80345796613,4648.468598043174,138925.74879237602,144931.7657666763,146760.5114604174,150472.59661706863,128895.50218538988
0.0,0.45,0.25,0.30000000000000004,True,147,0,66,37,44,100,0.5,0.183,670949.4614869392,27197.90833544734,671390.6227528752,703543.808330771,717929.4459637797,740311.3194047553,608839.9583521298,122783.75145210991,4977.217225386863,122864.48396377616,128748.51692453111,131381.0886113717,135476.97145107022,111417.71237843976
0.0,0.45,0.30000000000000004,0.25,True,147,0,66,44,37,100,0.5,0.183,593821.2535385336,25950.144258150864,593689.9958786041,622711.2211396758,640151.1170794261,665399.0162943419,534076.6706442082,108669.28939755166,4748.876399241608,108645.26924578456,113956.15346856067,117147.65442553497,121768.01998186456,97736.0307278901
0.0,0.45,0.35000000000000003,0.2,True,147,0,66,51,30,100,0.5,0.183,514113.8931579955,22476.16850781422,512865.91698081524,540578.636868647,551838.0213066306,577556.1783952211,461167.60706062487,94082.84244791316,4113.138836930003,93854.46280748918,98925.89054696239,100986.3578991134,105692.78064632547,84393.67209209435
0.0,0.45,0.4,0.15000000000000002,True,147,0,66,59,22,100,0.5,0.183,431256.1405553848,22357.62284086827,431317.9900033526,459487.3675808185,468006.32950367767,491710.10548120615,387131.5227216266,78919.87372163545,4091.4449798788933,78931.19217061352,84086.18826728978,85645.15829917302,89982.94930306073,70845.06865805767
0.0,0.45,0.45,0.10000000000000003,True,147,0,66,66,15,100,0.5,0.183,355536.25843411864,23856.28343978837,357000.85071090783,384977.84158423636,391202.36917794443,407151.2037373731,310732.53368423146,65063.13529344373,4365.699869481272,65331.15568009613,70450.94500991526,71590.03355956383,74508.67028393928,56864.053664214356
0.0,0.45,0.5,0.050000000000000044,True,147,0,66,74,7,100,0.5,0.183,265740.35393622884,17733.732996994695,267227.1522958738,287580.2125483421,291864.785414338,312645.8144906373,218810.6606013215,48630.484770329895,3245.2731384500285,48902.5688701449,52627.1788963466,53411.255730823854,57214.18405178662,40042.35089004183
0.0,0.45,0.55,0.0,True,147,0,66,81,0,100,0.5,0.183,189590.73222348804,11863.790015938032,187999.6532011154,206886.3399233884,209561.43790832916,215207.24811454053,159566.83980333648,34695.1039968983,2171.0735729166595,34403.93653580412,37860.20020598008,38349.74313722423,39382.92640496092,29200.731684010574
0.0,0.5,0.0,0.5,True,147,0,74,0,73,100,0.5,0.183,1011648.6839986045,24749.93713641744,1009124.7596652213,1045844.6783197288,1054891.7586361188,1080184.4025096428,961519.8175498446,185131.70917174465,4529.238495964392,184669.83101873548,191389.57613251035,193045.19183040975,197673.74565926462,175958.12661162156
0.0,0.5,0.05,0.45,True,147,0,74,7,66,100,0.5,0.183,935373.3078100032,25967.978312353207,937621.4278802709,965295.4814540948,978404.8834409742,987792.5966940876,867772.7957972835,171173.31532923054,4752.1400311606385,171584.72130208957,176649.07310609933,179048.09366969828,180766.04519501803,158802.42163090289
0.0,0.5,0.1,0.4,True,147,0,74,15,58,100,0.5,0.183,848222.3546064947,25490.96045796647,848099.560542267,883078.1747260949,891282.1333301216,904970.47354278,783379.8049061614,155224.69089298852,4664.845763807863,155202.21957923486,161603.30597487537,163104.63039941224,165609.59665832875,143358.50429782752
0.0,0.5,0.15000000000000002,0.35,True,147,0,74,22,51,100,0.5,0.183,775851.9897757474,26579.005639932944,776364.7177821674,808444.1698033508,819690.4788421713,842875.6856370457,704606.9172738127,141980.91412896177,4863.958032107728,142074.74335413665,147945.28307401322,150003.35762811734,154246.25047157935,128943.06586110772
0.0,0.5,0.2,0.3,True,147,0,74,29,44,100,0.5,0.183,695164.7939997448,27623.059008395205,694094.2878961527,730674.926850342,735984.8918511271,751223.4073928738,604750.5753187123,127215.15730195331,5055.019798536322,127019.25468499595,133713.5116136126,134685.23520875626,137473.8835528959,110669.35528332434
0.0,0.5,0.25,0.25,True,147,0,74,37,36,100,0.5,0.183,607250.2961450348,26852.697341309125,610580.5818769494,641501.7007069726,647274.8380540014,674685.7948962869,528245.8359801045,111126.80419454137,4914.04361345957,111736.24648348175,117394.81122937599,118451.29536388227,123467.5004660205,96668.98798435912
0.0,0.5,0.30000000000000004,0.19999999999999996,True,147,0,74,44,29,100,0.5,0.183,534921.1466265175,25544.456535416168,535803.5010513734,566611.4732841225,578408.7695968858,590957.3291177172,487400.4551936685,97890.56983265269,4674.635545981159,98052.04069240134,103689.89961099443,105848.80483623008,108145.19122854224,89194.28330044133
0.0,0.5,0.35000000000000003,0.14999999999999997,True,147,0,74,51,22,100,0.5,0.183,453547.3751068086,22872.578900467222,451848.61794503854,483592.8764858471,489304.1927288429,500611.56669587287,388229.7257616668,82999.169644546,4185.681938785502,82688.29708394204,88497.49639691002,89542.66726937826,91611.91670534473,71046.03981438502
0.0,0.5,0.4,0.09999999999999998,True,147,0,74,59,14,100,0.5,0.183,370907.0150086043,19008.427423613768,368706.8678583389,394843.77558515983,402191.23586988915,422340.17248221085,318030.5315469912,67875.98374657458,3478.542218521319,67473.35681807602,72256.41093208424,73600.99616418971,77288.25156424458,58199.58727309939
0.0,0.5,0.45,0.04999999999999999,True,147,0,74,66,7,100,0.5,0.183,286951.52587388584,18185.398711167963,285717.3848012516,312117.7959011174,319608.5272358637,322688.1836116473,241307.19090337303,52512.12923492112,3327.9279641437374,52286.281418629034,57117.55664990448,58488.36048416306,59051.93760093145,44159.21593531726
0.0,0.5,0.5,0.0,True,147,0,74,73,0,100,0.5,0.183,213976.30285767288,13353.384614623868,214866.89565118685,231297.62351411599,234753.74605590213,240668.94289437932,174939.57206604496,39157.663422954145,2443.6693844761685,39320.64190416719,42327.465103083225,42959.93552823009,44042.41654967141,32013.941688086226
0.0,0.55,0.0,0.44999999999999996,True,147,0,81,0,66,100,0.5,0.183,955012.3095204144,20272.309237206093,953744.5589522953,982649.7357550942,988716.9977945075,999621.0562631984,907626.8397870346,174767.25264223584,3709.8325904087146,174535.25428827005,179824.90164318227,180935.21059639487,182930.65329616528,166095.71168102731
0.0,0.55,0.05,0.39999999999999997,True,147,0,81,7,59,100,0.5,0.183,879223.7937365887,24642.165549468238,878015.905527628,913700.6694644552,921133.2798484872,940756.2915466041,819959.7325640928,160897.95425379573,4509.516295552687,160676.91071155592,167207.2225119953,168567.39021227317,172158.40135302854,150052.631059229
0.0,0.55,0.1,0.35,True,147,0,81,15,51,100,0.5,0.183,789919.9320419505,24619.819965109822,792013.4599498732,821824.1358192483,830825.3033832706,852660.3090644809,712755.2296400961,144555.34756367694,4505.427053615097,144938.46317082678,150393.81685492242,152041.0305191385,156036.83655880002,130434.20702413758
0.0,0.55,0.15000000000000002,0.29999999999999993,True,147,0,81,22,44,100,0.5,0.183,714085.3447639212,26783.61402261601,714526.498916469,749794.1112466205,758823.4924711036,788295.5367542224,660308.9777692914,130677.61809179759,4901.401366138731,130758.34930171384,137212.32235813155,138864.69912221195,144258.0832260227,120836.54293178032
0.0,0.55,0.2,0.24999999999999994,True,147,0,81,29,37,100,0.5,0.183,634477.5151373128,23196.49179177122,634583.9159386205,663273.2930508222,677178.4779998292,691349.7707231236,580020.4995687528,116109.38527012824,4244.957997894133,116128.85661676753,121379.01262830048,123923.66147396874,126517.00804233161,106143.75142108176
0.0,0.55,0.25,0.19999999999999996,True,147,0,81,37,29,100,0.5,0.183,549663.2163671227,25137.96675723326,550742.8909539864,584072.214207566,593286.484314051,607579.7266412625,487253.8846537732,100588.36859518345,4600.247916573685,100785.94904457952,106885.21519998457,108571.42662947133,111187.08997535105,89167.4608916405
0.0,0.55,0.30000000000000004,0.1499999999999999,True,147,0,81,44,22,100,0.5,0.183,474093.3788752161,21823.8155627388,474242.32353825076,501466.8447901761,513327.9885569991,536657.8984400125,420940.4593251474,86759.08833416454,3993.7582479812004,86786.3452074999,91768.43259660222,93939.02190593081,98208.39541452228,77032.10405650196
0.0,0.55,0.35000000000000003,0.09999999999999992,True,147,0,81,51,15,100,0.5,0.183,399037.3345937942,22254.509991549516,400097.29659652524,428651.11454635795,432259.1140757297,439720.81121849676,341053.53576564504,73023.83223066434,4072.5753284535613,73217.80527716412,78443.1539619835,79103.41787585853,80468.9084529849,62412.79704511304
0.0,0.55,0.4,0.04999999999999993,True,147,0,81,59,7,100,0.5,0.183,311342.7239563928,18147.37491743531,311079.3628999651,335456.34458252357,343384.7384939933,356623.311301615,272756.1318734887,56975.71848401987,3320.969609890662,56927.52341069361,61388.51105860181,62839.40714440078,65262.06596819554,49914.37213284843
0.0,0.55,0.45,0.0,True,147,0,81,66,0,100,0.5,0.183,234828.6896413332,12097.206909124714,235366.95039300082,248451.18133270254,253329.17925478052,261117.52078062025,210668.87713924152,42973.65020436397,2213.7888643698225,43072.151921919154,45466.56618388456,46359.23980362484,47784.50630285351,38552.4045164812
0.0,0.6000000000000001,0.0,0.3999999999999999,True,147,0,88,0,59,100,0.5,0.183,893863.2551845857,23169.66596424837,894623.1314977938,922572.4940990085,929777.0666957048,945094.4872725221,835729.0100389733,163576.9756987792,4240.048871457453,163716.03306409626,168830.76642011854,170149.20320531397,172952.29117087153,152938.4088371321
0.0,0.6000000000000001,0.05,0.3499999999999999,True,147,0,88,7,52,100,0.5,0.183,820359.7056412457,20304.938104932415,822153.951496965,844591.5965823946,848269.0040306705,872295.4910578832,764602.4863540381,150125.82613234792,3715.803673202633,150454.1731239446,154560.2621745782,155233.2277376127,159630.07486359263,139922.25500278897
0.0,0.6000000000000001,0.1,0.29999999999999993,True,147,0,88,15,44,100,0.5,0.183,737720.5624246774,22870.61156262542,739649.6975267696,763245.0239003344,768411.7630839526,820452.8496933508,669245.6123216479,135002.86292371596,4185.321915960453,135355.89464739885,139673.8393737612,140619.35264436333,150142.8714938832,122471.94705486156
0.0,0.6000000000000001,0.15000000000000002,0.2499999999999999,True,147,0,88,22,37,100,0.5,0.183,657248.1662054652,22381.447143745438,655998.5571062514,684062.3248981409,697282.1008984523,721863.436029403,588963.3166137112,120276.41441560011,4095.8048273054155,120047.735950444,125183.40545635977,127602.62446441676,132101.00879338075,107780.28694030915
0.0,0.6000000000000001,0.2,0.1999999999999999,True,147,0,88,29,30,100,0.5,0.183,581247.7084691224,22516.656652844147,580387.8165175573,611780.8853333385,616546.7522064131,627309.2820005852,524541.6562561464,106368.33064984942,4120.548167470479,106210.97042271297,111955.90201600095,112828.0556537736,114797.59860610709,95991.12309487478
0.0,0.6000000000000001,0.25,0.1499999999999999,True,147,0,88,37,22,100,0.5,0.183,493484.2918946291,20131.274200521682,491295.7136871002,519392.50716736546,528113.6409335294,551020.3718667481,445759.5833659811,90307.6254167171,3684.0231786954687,89907.11560473933,95048.82881162787,96644.79629083587,100836.7280516149,81574.00375597454
0.0,0.6000000000000001,0.30000000000000004,0.09999999999999987,True,147,0,88,44,15,100,0.5,0.183,418724.319270951,21075.11954815147,422081.43449206,445907.03017331555,449665.46575295314,463473.5380351794,375829.35550517845,76626.55042658403,3856.7468773117184,77240.90251204697,81600.98652171674,82288.78023279042,84815.65746043783,68776.77205744766
0.0,0.6000000000000001,0.35000000000000003,0.04999999999999988,True,147,0,88,51,8,100,0.5,0.183,343398.0277605618,16121.422427326748,344225.6697157315,362520.8710436759,369535.8603241156,385294.1637815096,294196.88419261936,62841.83908018283,2950.2203042007945,62993.297557978876,66341.3194009927,67625.06243931316,70508.83197201625,53838.02980724934
0.0,0.6000000000000001,0.4,0.0,True,147,0,88,59,0,100,0.5,0.183,254993.4959478192,12643.158893635838,255835.46226723687,270103.3956959456,274186.8603129864,285977.50396273314,215768.92912167823,46663.80975845091,2313.6980775353586,46817.88959490435,49428.92141235804,50176.19543727652,52333.883225180165,39485.71402926712
0.0,0.65,0.0,0.35,True,147,0,96,0,51,100,0.5,0.183,832995.5722457543,21235.639957511237,834660.7808680413,858377.1990205179,866535.6775005818,886574.486498546,779270.7511339751,152438.18972097302,3886.122112224556,152742.92289885157,157083.02742075475,158576.02898260645,162243.13102923392,142606.54745751744
0.0,0.65,0.05,0.3,True,147,0,96,7,44,100,0.5,0.183,753916.4851290045,24055.72691712684,753264.605868747,783479.5989145448,794612.7047929958,809080.2816571664,699397.4458096903,137966.71677860778,4402.198025834212,137847.42287398071,143376.7666013617,145414.12497711825,148061.69154326146,127989.73258317332
0.0,0.65,0.1,0.24999999999999997,True,147,0,96,15,36,100,0.5,0.183,668418.4907821122,22682.281222859256,668711.0305080115,700334.7947104551,706292.5678692271,724475.3591641181,607427.9993908657,122320.58381312653,4150.8574637832435,122374.1185829661,128161.26743201328,129251.53992006858,132578.9907270336,111159.32388852842
0.0,0.65,0.15000000000000002,0.19999999999999996,True,147,0,96,22,29,100,0.5,0.183,594383.5320175209,22398.714702757698,596346.4442606249,623443.3950029627,629194.7793294564,636672.3298130652,538007.3413067071,108772.18635920633,4098.9647906046575,109131.39929969436,114090.14128554217,115142.64461729053,116511.03635579093,98455.3434591274
0.0,0.65,0.2,0.14999999999999997,True,147,0,96,29,22,100,0.5,0.183,517139.45353721856,18823.310689437178,517012.7482132317,538878.0693389137,549562.3185675025,567919.6787820202,472251.87705434,94636.51999731101,3444.6658561670033,94613.3329230214,98614.6866890212,100569.90429785298,103929.3012171097,86422.09350094422
0.0,0.65,0.25,0.09999999999999998,True,147,0,96,37,14,100,0.5,0.183,431907.9724874674,19665.290098471218,434526.66236756195,454265.2091216195,457829.6220221986,476520.3018104567,375397.83528446604,79039.15896520652,3598.7480880202324,79518.37921326383,83130.53326925637,83782.82083006234,87203.21523131357,68697.80385705728
0.0,0.65,0.30000000000000004,0.04999999999999993,True,147,0,96,44,7,100,0.5,0.183,354734.83491714834,17323.512928161006,353466.6737169953,377468.1076700839,382490.74502598424,402610.1993146739,320623.38129561715,64916.47478983815,3170.202865853464,64684.40129021013,69076.66370362535,69995.80633975512,73677.66647458532,58674.07877709794
0.0,0.65,0.35000000000000003,0.0,True,147,0,96,51,0,100,0.5,0.183,274306.6178455163,14219.70864169064,273999.29861574026,292593.8133441705,295137.3688935631,307359.2607950364,245485.10993463566,50198.11106572948,2602.2066814293867,50141.87164668047,53544.6678419832,54010.13850752205,56246.744725491655,44923.77511803833
0.0,0.7000000000000001,0.0,0.29999999999999993,True,147,0,103,0,44,100,0.5,0.183,775176.7997353398,21884.892990493598,774762.8719105583,800770.1465981517,810466.5869971557,838378.8521518726,725996.6631176511,141857.3543515672,4004.9354172603266,141781.60555963215,146540.93682746173,148315.3854204795,153423.3299437927,132857.38935053017
0.0,0.7000000000000001,0.05,0.24999999999999994,True,147,0,103,7,37,100,0.5,0.183,701801.0382745449,22960.644890348693,702849.7126755856,728526.0137895693,733859.1074905716,764836.3378633184,625564.3302828083,128429.5900042417,4201.798014933809,128621.49741963219,133320.26052349116,134296.2166707746,139965.04982898725,114478.27244175391
0.0,0.7000000000000001,0.1,0.19999999999999993,True,147,0,103,15,29,100,0.5,0.183,615418.5203009285,18965.275865434847,615512.7181312805,640302.9068443463,643762.9216211902,663571.7854846413,568742.9446899493,112621.58921506992,3470.6454833745775,112638.82741802432,117175.43195251538,117808.6146566778,121433.63674368936,104079.95887826072
0.0,0.7000000000000001,0.15000000000000002,0.1499999999999999,True,147,0,103,22,22,100,0.5,0.183,536976.5805775669,18590.790308454034,536875.7682041889,561698.8988995459,565631.012528442,576166.5112215821,491359.17912927887,98266.7142456947,3402.1146264470885,98248.26558136658,102790.89849861691,103510.47529270487,105438.47155354952,89918.72978065803
0.0,0.7000000000000001,0.2,0.09999999999999992,True,147,0,103,29,15,100,0.5,0.183,459806.38707844116,17213.671559822047,462148.18993157684,480090.87020735856,484553.07669377734,499525.19013380294,402906.68384817673,84144.56883535473,3150.1018954474343,84573.11875747856,87856.62924794662,88673.21303496126,91413.10979448594,73731.92314421634
0.0,0.7000000000000001,0.25,0.04999999999999993,True,147,0,103,37,7,100,0.5,0.183,372792.3099583198,14444.974965759042,372757.8489976435,388111.61785136245,391969.8963872512,413574.9490312936,339008.68295926583,68220.99272237251,2643.430418733905,68214.68636656876,71024.42606679932,71730.49103886697,75684.21567272673,62038.58898154565
0.0,0.7000000000000001,0.30000000000000004,0.0,True,147,0,103,44,0,100,0.5,0.183,299497.59358565434,11693.35466136874,299888.6399955472,313446.8139538004,316583.9977341939,322883.70332740346,266218.901077953,54808.05962617475,2139.88390303048,54879.62111918513,57360.76695354548,57934.87158535749,59087.71770891483,48718.05889726539
0.0,0.75,0.0,0.25,True,147,0,110,0,37,100,0.5,0.183,719929.7292909567,19966.48379307182,719156.5278483981,746315.7155260644,751837.716256131,770182.1654597658,662562.8690427287,131747.14046024508,3653.8665341321434,131605.64459625684,136575.7759412698,137586.30207487196,140943.33627913715,121249.00503481935
0.0,0.75,0.05,0.2,True,147,0,110,7,30,100,0.5,0.183,643589.2987300993,19977.235163631703,642164.9753992141,669531.1129383994,679295.8782108274,710847.0525977812,602691.8432906314,117776.84166760817,3655.834034944602,117516.19049805618,122524.1936677271,124311.1457125814,130085.01062539396,110292.60732218555
0.0,0.75,0.1,0.15,True,147,0,110,15,22,100,0.5,0.183,554615.9106476152,17789.035181149222,553808.3507151462,579421.730840757,584703.278436254,595945.6297676133,519150.7769798847,101494.71164851358,3255.393438150307,101346.92818087174,106034.17674385854,107000.69995383448,109058.05024747322,95004.5921873189
0.0,0.75,0.15000000000000002,0.09999999999999998,True,147,0,110,22,15,100,0.5,0.183,479308.00576414645,15966.43520701767,479474.9621063755,499654.54531655257,502273.2171805225,519351.2901213166,443894.03776967985,87713.36505483877,2921.8576428842334,87743.91806546671,91436.78179292912,91915.9987440356,95041.28609220094,81232.6089118514
0.0,0.75,0.2,0.04999999999999999,True,147,0,110,29,8,100,0.5,0.183,404888.0438890233,14818.474371736804,404406.5882106308,424224.9610194272,426917.83512754994,443924.6465849885,369498.14963658573,74094.51203169125,2711.780810027834,74006.40564254543,77633.16786655517,78125.96382834163,81238.21032505289,67618.16138349519
0.0,0.75,0.25,0.0,True,147,0,110,37,0,100,0.5,0.183,318793.6283992695,11064.561794549225,320002.20782436937,333615.6773733544,335644.8543557404,340395.0875637623,292144.88924344163,58339.233997066316,2024.814808402509,58560.404031859594,61051.66895932385,61423.0083471005,62292.301024168504,53462.51473154982
0.0,0.8,0.0,0.19999999999999996,True,147,0,118,0,29,100,0.5,0.183,655750.9752468177,18348.317888610007,656704.2348613718,680118.3110513923,682755.0421591916,703622.4163827045,621513.1838393523,120002.42847016762,3357.742173615631,120176.87497963104,124461.65092240479,124944.17271513205,128762.90219803492,113736.91264260147
0.0,0.8,0.05,0.14999999999999997,True,147,0,118,7,22,100,0.5,0.183,578474.4882982186,17346.320934315107,575955.9687599894,598013.6420130046,604785.5189058329,629867.8468478743,531664.5570384933,105860.83135857398,3174.3767309796635,105399.94228307807,109436.49648837984,110675.74995976742,115265.815973161,97294.61393804428
0.0,0.8,0.1,0.09999999999999995,True,147,0,118,15,14,100,0.5,0.183,496598.612058242,15521.934295940831,496990.9717791912,516002.5170434281,518527.0101563712,546800.8898855643,443948.79387572093,90877.54600665826,2840.513976157172,90949.347835592,94428.46061894734,94890.44285861593,100064.56284905827,81242.62927925693
0.0,0.8,0.15000000000000002,0.04999999999999993,True,147,0,118,22,7,100,0.5,0.183,416906.1076921706,14953.033197837753,417770.1994934813,436750.09459280473,438869.97943295987,457048.0272619615,368961.7768784571,76293.81770766721,2736.405075204309,76451.94650730708,79925.26731048326,80313.20623623166,83639.78898893895,67520.00516875765
0.0,0.8,0.2,0.0,True,147,0,118,29,0,100,0.5,0.183,341002.0660491442,10622.5982713029,341568.62814458815,354032.4446525148,356043.670629916,367057.19579576264,311939.36634730775,62403.37808699338,1943.9354836484304,62507.05895045963,64787.93737141021,65155.99172527463,67171.46683062456,57084.90404155732
0.0,0.8500000000000001,0.0,0.1499999999999999,True,147,0,125,0,22,100,0.5,0.183,603751.0650346559,16283.073779087756,605256.4711960441,624574.5187876116,627237.2452517494,646980.0396697083,570074.3499566196,110486.44490134204,2979.802501573059,110761.93422887608,114297.13693813294,114784.41588107015,118397.34725955663,104323.60604206138
0.0,0.8500000000000001,0.05,0.09999999999999991,True,147,0,125,7,15,100,0.5,0.183,523487.5934404127,16630.367807077808,523662.2654778668,542354.873339289,546895.6595786496,567656.8097552223,477603.7153983362,95798.22959959552,3043.3573086952388,95830.19458244962,99250.94182108987,100081.90570289287,103881.19618520567,87401.47991789551
0.0,0.8500000000000001,0.1,0.049999999999999906,True,147,0,125,15,7,100,0.5,0.183,437920.23912906856,13551.641663883836,438440.75121448823,455210.8763238489,457024.8325714506,467285.07247394236,398970.463694989,80139.40376061955,2479.9504244907416,80234.65747225135,83303.59036726435,83635.54436057547,85513.16826273144,73011.59485618299
0.0,0.8500000000000001,0.15000000000000002,0.0,True,147,0,125,22,0,100,0.5,0.183,361880.5377734811,9140.322655995114,362386.9770674063,374383.89069882024,375031.93890467996,376849.1737069335,341171.84825387027,66224.13841254704,1672.6790460471057,66316.81680333534,68512.2519978841,68630.84481955643,68963.39878836882,62434.448230458256
0.0,0.9,0.0,0.09999999999999998,True,147,0,132,0,15,100,0.5,0.183,543324.3367296251,14022.845645381029,542116.5487520597,559009.2180796461,563947.6401273065,590166.3822394008,508394.89186777046,99428.35362152143,2566.180753104728,99207.32842162694,102298.68690857523,103202.41814329708,108000.44794981033,93036.26521180199
0.0,0.9,0.05,0.049999999999999975,True,147,0,132,7,8,100,0.5,0.183,468677.433892469,12661.602131716429,468714.126814723,484727.4378973706,488734.02917027,501992.53684265877,438108.06482503086,85767.9704023218,2317.073190104107,85774.68520709433,88705.12113521883,89438.3273381594,91864.63424220655,80173.77586298065
0.0,0.9,0.1,0.0,True,147,0,132,15,0,100,0.5,0.183,380800.47108547663,8495.833011968452,382476.5651508973,390515.3176461503,391340.4299435428,394357.81490631704,354229.8977063157,69686.4862086422,1554.7374411902276,69993.2114226142,71464.3031292455,71615.29867966834,72167.48012785602,64824.07128025577
0.0,0.9500000000000001,0.0,0.04999999999999993,True,147,0,140,0,7,100,0.5,0.183,481576.41928021266,10296.842999490935,480887.91486824676,494996.3805648157,498534.1342542036,512386.60457810794,458960.1912586943,88128.48472827893,1884.3222689068416,88002.48842088916,90584.33764336127,91231.74656851926,93766.74863779375,83989.71500034105
0.0,0.9500000000000001,0.05,0.0,True,147,0,140,7,0,100,0.5,0.183,404386.56985566794,5147.20988503741,405358.39779420383,410035.9557352778,411044.6575317966,414276.3977119629,385691.94328763155,74002.74228358723,941.9394089618467,74180.5867963393,75036.57989955583,75221.17232831877,75812.58078128922,70581.62562163657
0.0,1.0,0.0,0.0,True,147,0,147,0,0,100,0.5,0.183,424696.7533069432,588.2229506440294,424749.25695463724,425355.64981709427,425525.1103217035,426022.0549234611,423181.9879640717,77719.5058551706,107.64479996785734,77729.11402269862,77840.08391652825,77871.09518887174,77962.03605099338,77442.30379742512
