ev_penetration,hhp_percentage,n_dwellings,n_ev_homes,n_hhp_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.18,0.54,147,26,79,500,308.6330261230469,7.995380878448486,308.2280731201172,319.2333648681641,322.461474609375,335.79638671875,289.361572265625
0.2,0.54,147,29,79,500,315.2283630371094,8.639898300170898,314.9344482421875,326.2172546386719,330.5122756958008,349.82318115234375,291.2151794433594
0.22,0.54,147,32,79,500,320.5574035644531,9.106036186218262,319.7803192138672,333.57233276367185,337.85193634033203,349.8046875,296.7220458984375
0.24,0.54,147,35,79,500,326.37481689453125,8.643064498901367,325.7347717285156,337.34849853515624,341.167431640625,363.2923583984375,299.0335693359375
0.26,0.54,147,38,79,500,332.24017333984375,9.684370994567871,331.6233367919922,344.97105102539064,349.3872344970703,364.1648864746094,309.518798828125
0.28,0.54,147,41,79,500,337.87725830078125,9.925535202026367,337.19927978515625,350.79985961914065,354.6474853515625,366.6893310546875,310.0882873535156
0.3,0.54,147,44,79,500,344.51568603515625,10.42630386352539,343.6172180175781,357.7066314697266,361.3795196533203,396.87518310546875,318.5091857910156
0.32,0.54,147,47,79,500,349.77069091796875,10.519743919372559,348.96519470214844,364.1555114746094,367.3662384033203,377.13916015625,318.6087646484375
0.34,0.54,147,50,79,500,355.6119079589844,10.702751159667969,355.3550109863281,369.85081787109374,374.4277877807617,396.2837829589844,327.534912109375
0.36,0.54,147,53,79,500,361.11004638671875,11.305635452270508,360.0630340576172,376.1508514404297,380.8512619018555,400.62164306640625,333.5190124511719
0.38,0.54,147,56,79,500,366.3759460449219,11.51483154296875,366.07313537597656,381.18626403808594,385.13520965576174,408.498291015625,337.76910400390625
0.4,0.54,147,59,79,500,372.8856201171875,11.65172004699707,372.56700134277344,389.1788269042969,392.3442138671875,411.9043273925781,335.90313720703125
0.42,0.54,147,62,79,500,378.3080749511719,11.688880920410156,377.48146057128906,393.23968811035155,399.56626892089844,421.27630615234375,352.802734375
0.44,0.54,147,65,79,500,383.65069580078125,11.550227165222168,382.9705810546875,398.55198974609374,402.3438552856445,427.8249816894531,349.7782287597656
0.46,0.54,147,68,79,500,389.82171630859375,11.59189510345459,388.89404296875,404.3823699951172,411.1089462280273,431.6776428222656,357.80987548828125
0.48,0.54,147,71,79,500,395.0546875,12.132272720336914,394.23284912109375,410.43798828125,416.6050750732422,438.4426574707031,362.49127197265625
0.5,0.54,147,74,79,500,401.80096435546875,12.290184020996094,400.4849090576172,417.49403991699216,423.69081726074216,437.3845520019531,367.4972229003906
0.52,0.54,147,76,79,500,404.6568603515625,12.845766067504883,403.5892028808594,421.1700927734375,427.34781341552736,455.5152587890625,371.4295654296875
0.54,0.54,147,79,79,500,410.8032531738281,13.629855155944824,410.2937927246094,428.97875061035154,433.40527038574214,465.08636474609375,374.50250244140625
0.56,0.54,147,82,79,500,415.3519592285156,13.960841178894043,414.34100341796875,434.45538635253905,439.8471343994141,461.9042663574219,377.96575927734375
0.58,0.54,147,85,79,500,421.2540588378906,14.199257850646973,421.0426483154297,439.9358856201172,444.38588256835936,464.7958984375,388.00616455078125
0.6,0.54,147,88,79,500,426.4493713378906,12.615986824035645,425.99310302734375,442.17799682617186,448.21209716796875,465.93798828125,390.8176574707031
0.62,0.54,147,91,79,500,433.9976806640625,14.122254371643066,432.55726623535156,452.4703796386719,458.15589599609376,486.6655578613281,394.8062744140625
0.64,0.54,147,94,79,500,438.8797607421875,14.548337936401367,437.07952880859375,458.6267303466797,466.42414245605465,482.6388854980469,406.1927795410156
0.66,0.54,147,97,79,500,444.24517822265625,14.202309608459473,443.7788848876953,464.07091064453124,469.90662994384763,493.1137390136719,411.22589111328125
0.68,0.54,147,100,79,500,448.8246765136719,14.13426685333252,448.11680603027344,467.3611602783203,473.91182098388674,496.9248046875,406.408935546875
0.7000000000000001,0.54,147,103,79,500,455.43798828125,14.374210357666016,454.85015869140625,472.6538513183594,482.15507354736326,502.39599609375,418.33270263671875
0.72,0.54,147,106,79,500,459.70721435546875,14.035221099853516,458.5075225830078,477.7577758789063,483.34975280761716,517.36572265625,425.1622619628906
0.74,0.54,147,109,79,500,466.09619140625,15.346985816955566,464.8711395263672,487.2430908203125,493.4585479736328,509.9627685546875,425.77447509765625
0.76,0.54,147,112,79,500,471.26171875,15.690315246582031,468.9999694824219,492.1521423339844,500.5087493896484,530.1322631835938,434.7179870605469
0.78,0.54,147,115,79,500,477.7727355957031,15.14952278137207,476.93939208984375,498.0567626953125,504.46895294189454,534.8519287109375,442.44647216796875
0.8,0.54,147,118,79,500,481.8100280761719,15.710570335388184,480.4537658691406,501.3805236816406,506.8053237915039,539.3739624023438,442.69732666015625
0.8200000000000001,0.54,147,121,79,500,488.2356872558594,15.281563758850098,487.5047149658203,507.2685760498047,515.9856109619141,541.9192504882812,450.3863220214844
0.84,0.54,147,123,79,500,492.19720458984375,16.520936965942383,490.7315368652344,514.5395202636719,522.9098907470703,538.2432861328125,448.3499755859375
0.86,0.54,147,126,79,500,499.2443542480469,15.95393180847168,498.81199645996094,519.8938903808594,527.8359802246093,551.2915649414062,463.1057434082031
0.88,0.54,147,129,79,500,503.0248718261719,17.67572021484375,501.46913146972656,526.1743835449219,536.3926818847656,565.8978271484375,461.58551025390625
0.9,0.54,147,132,79,500,508.0860900878906,17.3623104095459,506.99713134765625,530.03955078125,534.7585357666015,566.4906005859375,457.8099060058594
0.92,0.54,147,135,79,500,515.1941528320312,17.523033142089844,514.0755004882812,537.4478393554688,545.017510986328,569.2396850585938,477.986328125
0.9400000000000001,0.54,147,138,79,500,518.612060546875,16.814117431640625,517.4949951171875,539.4941284179688,547.6922088623046,575.77392578125,471.8109436035156
0.96,0.54,147,141,79,500,525.2481079101562,16.77924156188965,524.3230285644531,546.9117248535156,552.8782836914063,594.1640625,481.96868896484375
0.98,0.54,147,144,79,500,530.4808959960938,17.931955337524414,528.6669006347656,554.7789001464844,563.9753387451171,583.4076538085938,488.9742736816406
1.0,0.54,147,147,79,500,535.7160034179688,16.896326065063477,534.6609497070312,557.2807128906251,565.0814971923828,607.6328735351562,480.92791748046875
0.0,0.56,147,0,82,500,252.07815551757812,6.2568182945251465,251.42876434326172,260.6155487060547,263.9812774658203,272.35833740234375,229.328857421875
0.02,0.56,147,3,82,500,257.22674560546875,5.3908514976501465,256.9641876220703,264.0154327392578,266.2114486694336,277.9982604980469,240.16452026367188
0.04,0.56,147,6,82,500,264.6482849121094,5.805645942687988,264.28733825683594,272.32915649414065,274.8664978027344,281.81158447265625,248.64315795898438
0.06,0.56,147,9,82,500,270.1419372558594,5.854736328125,270.2726287841797,277.87566833496095,280.45417175292965,287.56182861328125,254.29641723632812
0.08,0.56,147,12,82,500,277.1659851074219,6.527035713195801,276.79026794433594,286.3057800292969,288.8513671875,298.4294128417969,260.70361328125
0.1,0.56,147,15,82,500,283.1913146972656,6.48057746887207,282.97711181640625,291.51506958007815,293.9509307861328,306.40423583984375,261.7574462890625
0.12,0.56,147,18,82,500,289.82623291015625,7.469810962677002,289.3572692871094,299.97093811035154,303.22098236083986,317.8189697265625,268.4803466796875
0.14,0.56,147,21,82,500,295.6649475097656,7.18932580947876,295.6148681640625,304.6108123779297,307.1920394897461,324.2532958984375,273.7158203125
0.16,0.56,147,24,82,500,302.30157470703125,7.912961483001709,301.4677276611328,313.42808227539064,315.96374359130857,324.6918640136719,280.6242980957031
0.18,0.56,147,26,82,500,306.40484619140625,8.097746849060059,306.0083312988281,317.2046203613281,319.2793762207031,328.8094177246094,285.308837890625
0.2,0.56,147,29,82,500,312.385498046875,8.652109146118164,311.8228302001953,323.76173706054686,327.8411331176758,345.014892578125,284.97381591796875
0.22,0.56,147,32,82,500,318.15570068359375,9.16568660736084,317.4195098876953,330.4693298339844,333.8444061279297,355.2110595703125,296.36553955078125
0.24,0.56,147,35,82,500,323.7358703613281,9.764326095581055,323.25364685058594,336.18909912109376,340.9495849609375,354.7997131347656,294.7227478027344
0.26,0.56,147,38,82,500,329.9878845214844,9.563782691955566,329.7543182373047,342.0895080566406,346.5083251953125,363.39019775390625,305.4158935546875
0.28,0.56,147,41,82,500,336.1668395996094,9.839670181274414,335.5779724121094,348.8732147216797,352.6009185791015,365.8253173828125,307.38421630859375
0.3,0.56,147,44,82,500,341.9277648925781,9.861611366271973,341.7789764404297,354.40528259277346,358.73036804199216,373.1873779296875,313.21783447265625
0.32,0.56,147,47,82,500,347.1318664550781,10.331401824951172,346.2269592285156,360.4840881347656,364.8760910034179,376.0447692871094,313.99169921875
0.34,0.56,147,50,82,500,352.658935546875,10.805962562561035,351.85923767089844,366.663900756836,371.12146911621096,389.7694091796875,325.4060363769531
0.36,0.56,147,53,82,500,358.7593688964844,11.22028636932373,356.86451721191406,373.46449279785156,379.34900665283203,398.13946533203125,333.12738037109375
0.38,0.56,147,56,82,500,364.2274169921875,11.117325782775879,363.99742126464844,378.52475891113284,383.4072647094726,405.4798583984375,334.4095458984375
0.4,0.56,147,59,82,500,369.9729309082031,11.752381324768066,369.0515441894531,385.2069519042969,389.90606689453125,427.48602294921875,343.3125
0.42,0.56,147,62,82,500,375.6128234863281,12.058754920959473,374.7052459716797,390.6475555419922,396.329507446289,423.56732177734375,346.0069274902344
0.44,0.56,147,65,82,500,381.1617126464844,12.038701057434082,381.0012969970703,396.5419921875,401.854898071289,427.32647705078125,355.6702575683594
0.46,0.56,147,68,82,500,387.522216796875,12.621194839477539,386.44374084472656,404.0761688232422,411.6577865600586,431.5720520019531,351.7051696777344
0.48,0.56,147,71,82,500,392.50946044921875,12.764534950256348,391.55641174316406,408.96009826660156,416.03773040771483,432.0825500488281,360.5754699707031
0.5,0.56,147,74,82,500,398.9514465332031,12.83742904663086,398.5630645751953,414.6108093261719,421.5016387939453,442.8568420410156,368.7121276855469
0.52,0.56,147,76,82,500,402.0216369628906,13.081690788269043,401.0685119628906,418.08685607910155,425.3137756347656,455.8373718261719,373.29718017578125
0.54,0.56,147,79,82,500,407.60498046875,13.224454879760742,406.5388946533203,425.09007263183594,430.6892608642578,447.4901428222656,372.44439697265625
0.56,0.56,147,82,82,500,413.6655578613281,12.732638359069824,413.07177734375,429.38453063964846,435.07638397216795,453.4110107421875,381.81475830078125
0.58,0.56,147,85,82,500,418.3881530761719,13.376903533935547,417.5208435058594,434.3531494140625,443.2415466308594,462.71728515625,382.7670593261719
0.6,0.56,147,88,82,500,423.2826232910156,13.775956153869629,422.51283264160156,442.4038116455078,447.38571319580075,468.8334655761719,385.994873046875
0.62,0.56,147,91,82,500,429.8760986328125,13.960227012634277,429.25437927246094,448.8139129638672,453.47221221923826,489.485107421875,397.0310974121094
0.64,0.56,147,94,82,500,435.37548828125,13.386672019958496,434.5918884277344,452.49656982421874,456.87492218017576,491.29852294921875,405.0964660644531
0.66,0.56,147,97,82,500,440.6198425292969,14.88713264465332,440.16004943847656,459.6037841796875,465.72147674560546,495.7526550292969,401.86181640625
0.68,0.56,147,100,82,500,447.08013916015625,14.422005653381348,445.9842987060547,465.96922912597654,471.43822937011714,513.0352783203125,411.6666259765625
0.7000000000000001,0.56,147,103,82,500,451.5296325683594,15.232159614562988,450.6501770019531,471.1061279296875,478.4367614746094,495.2003173828125,413.55718994140625
0.72,0.56,147,106,82,500,458.4845275878906,15.489089012145996,457.61566162109375,477.95726318359374,484.5910232543945,517.5499267578125,414.7621765136719
0.74,0.56,147,109,82,500,464.1319580078125,15.370821952819824,462.9013671875,485.3461608886719,491.620703125,509.27410888671875,429.37396240234375
0.76,0.56,147,112,82,500,469.70184326171875,15.059038162231445,469.09828186035156,488.643115234375,493.96985931396483,521.9548950195312,430.2965393066406
0.78,0.56,147,115,82,500,474.0740051269531,16.551082611083984,473.3318634033203,495.852490234375,501.1494598388672,551.8533935546875,428.7612609863281
0.8,0.56,147,118,82,500,480.45257568359375,15.810212135314941,479.69581604003906,500.16393127441404,507.89406433105466,541.0382690429688,440.7511901855469
0.8200000000000001,0.56,147,121,82,500,484.81982421875,15.263066291809082,483.97607421875,506.36512145996096,512.103237915039,535.6964111328125,443.28369140625
0.84,0.56,147,123,82,500,489.0710754394531,16.049211502075195,488.8337707519531,510.21587829589845,516.7976226806641,538.1408081054688,444.9197998046875
0.86,0.56,147,126,82,500,494.9800720214844,15.643528938293457,493.0243225097656,515.5787231445313,521.8240417480469,546.8522338867188,452.661865234375
0.88,0.56,147,129,82,500,500.945556640625,15.97439956665039,500.5575714111328,522.1253234863282,526.8476867675781,556.8363037109375,461.76544189453125
0.9,0.56,147,132,82,500,505.6140441894531,17.131019592285156,503.9945983886719,528.8620544433594,537.5442718505859,573.8905029296875,458.30914306640625
0.92,0.56,147,135,82,500,511.1333312988281,16.798555374145508,510.16697692871094,532.8273315429688,542.0237884521484,573.5247802734375,468.470947265625
0.9400000000000001,0.56,147,138,82,500,516.0643920898438,16.499744415283203,515.3514709472656,537.3986206054688,546.8101989746094,579.1580200195312,473.603271484375
0.96,0.56,147,141,82,500,522.1295166015625,16.924219131469727,520.6248779296875,545.2695068359375,551.5192047119141,618.36669921875,471.53155517578125
0.98,0.56,147,144,82,500,526.6881103515625,16.683406829833984,525.0687561035156,548.9022155761719,555.9015930175781,582.9953002929688,490.37701416015625
1.0,0.56,147,147,82,500,532.3042602539062,17.173616409301758,531.0901794433594,556.391455078125,562.8729278564454,584.53125,489.08526611328125
0.0,0.58,147,0,85,500,249.86697387695312,6.412123203277588,249.30419921875,258.1096252441406,262.1515487670898,269.1773681640625,234.8050537109375
0.02,0.58,147,3,85,500,255.19422912597656,5.480120658874512,254.71573638916016,262.05921936035156,264.66387939453125,275.0208740234375,241.91506958007812
0.04,0.58,147,6,85,500,261.62164306640625,5.296390533447266,261.3719940185547,268.4140960693359,270.25111694335936,277.50018310546875,245.7952423095703
0.06,0.58,147,9,85,500,267.63018798828125,6.147000312805176,267.406005859375,275.14451904296874,278.09595489501953,290.4635925292969,247.7455596923828
0.08,0.58,147,12,85,500,273.99737548828125,6.063518047332764,273.95941162109375,281.59606018066404,283.87831726074216,296.2325439453125,257.1011962890625
0.1,0.58,147,15,85,500,280.448486328125,6.813979625701904,280.68377685546875,289.0529357910156,292.61781616210936,300.5498046875,262.2049560546875
0.12,0.58,147,18,85,500,286.8011169433594,7.55218505859375,286.5428771972656,296.5427276611328,299.1182235717773,313.10955810546875,268.15533447265625
0.14,0.58,147,21,85,500,292.88629150390625,8.01893424987793,292.3475036621094,303.325146484375,306.4188262939453,322.2105712890625,271.0397033691406
0.16,0.58,147,24,85,500,299.668701171875,8.141538619995117,299.3498229980469,310.24205322265624,314.3666687011719,328.2462158203125,277.7615661621094
0.18,0.58,147,26,85,500,303.1006164550781,8.578240394592285,302.3269958496094,315.02329711914064,318.44354248046875,333.5364990234375,279.57037353515625
0.2,0.58,147,29,85,500,309.0246276855469,8.631961822509766,308.4979553222656,320.68829345703125,324.4069061279297,340.607421875,286.2648620605469
0.22,0.58,147,32,85,500,314.4665222167969,8.588470458984375,313.9510955810547,325.75274963378905,329.31934051513673,338.3951416015625,292.1610412597656
0.24,0.58,147,35,85,500,320.4088439941406,8.795157432556152,319.3967590332031,332.0873107910156,335.9019775390625,348.428466796875,301.0293884277344
0.26,0.58,147,38,85,500,328.0981140136719,9.350180625915527,327.67259216308594,340.2822662353516,344.7162658691406,361.45782470703125,304.974853515625
0.28,0.58,147,41,85,500,333.26025390625,9.94582462310791,332.73736572265625,345.9503997802734,350.0865997314453,380.4476318359375,302.6221008300781
0.3,0.58,147,44,85,500,338.6157531738281,9.678898811340332,338.4573059082031,350.26708984375,355.25767517089844,373.2731018066406,314.7792663574219
0.32,0.58,147,47,85,500,345.06182861328125,11.001506805419922,343.6136779785156,359.805859375,363.95191497802733,388.7456970214844,319.8650817871094
0.34,0.58,147,50,85,500,350.2310485839844,10.35865592956543,349.2117004394531,364.2670654296875,368.26592407226565,385.15093994140625,321.82464599609375
0.36,0.58,147,53,85,500,356.3726806640625,9.801487922668457,355.7351989746094,369.539404296875,373.9554153442383,386.9768981933594,329.8699035644531
0.38,0.58,147,56,85,500,360.8721923828125,10.700701713562012,359.90980529785156,374.6091827392578,381.7553009033203,389.893798828125,330.4201965332031
0.4,0.58,147,59,85,500,367.29547119140625,11.277332305908203,367.09535217285156,381.39694824218753,386.22105560302737,409.70819091796875,335.3069763183594
0.42,0.58,147,62,85,500,374.0783996582031,12.512853622436523,373.56646728515625,390.1077056884766,395.4375564575195,419.21136474609375,340.7134094238281
0.44,0.58,147,65,85,500,378.0277099609375,11.961148262023926,376.8240203857422,394.1641784667969,398.6493041992187,423.7445068359375,343.1680603027344
0.46,0.58,147,68,85,500,384.0302429199219,12.436232566833496,382.5214538574219,401.4938995361328,405.7445648193359,441.083740234375,352.43035888671875
0.48,0.58,147,71,85,500,389.3890380859375,11.915465354919434,388.6649627685547,403.51316528320314,409.10457611083984,441.7378845214844,356.6474609375
0.5,0.58,147,74,85,500,395.2986145019531,12.139848709106445,394.5222930908203,410.74170532226566,415.3237533569336,447.693115234375,359.1175231933594
0.52,0.58,147,76,85,500,398.7912292480469,12.585315704345703,397.4477844238281,415.18475341796875,420.9795837402344,452.84967041015625,362.873291015625
0.54,0.58,147,79,85,500,405.179931640625,11.851583480834961,404.05145263671875,420.84693603515626,426.0597412109375,442.4507751464844,361.4800720214844
0.56,0.58,147,82,85,500,410.41168212890625,12.548111915588379,409.6966857910156,426.4503112792969,432.05048828125,452.9949645996094,377.5869140625
0.58,0.58,147,85,85,500,416.91876220703125,13.341020584106445,415.87542724609375,434.119921875,441.7550842285156,458.758056640625,379.623291015625
0.6,0.58,147,88,85,500,423.1537170410156,14.427624702453613,422.008544921875,441.9441192626953,447.5320343017578,478.9705810546875,391.1627197265625
0.62,0.58,147,91,85,500,426.74737548828125,14.694379806518555,425.5746307373047,447.6014465332031,452.20720062255856,473.91436767578125,389.0696716308594
0.64,0.58,147,94,85,500,432.7947692871094,13.947057723999023,431.3603820800781,450.4805053710937,455.3664581298828,489.81842041015625,397.78173828125
0.66,0.58,147,97,85,500,439.00225830078125,14.74382209777832,438.1435089111328,459.0067840576172,463.24340972900393,484.0873107910156,399.1221618652344
0.68,0.58,147,100,85,500,445.133544921875,14.821874618530273,444.6709289550781,463.9870880126953,470.8729782104492,495.25762939453125,410.56121826171875
0.7000000000000001,0.58,147,103,85,500,449.5065612792969,14.332180976867676,448.5521240234375,467.72560424804686,472.6865692138672,498.29644775390625,415.265869140625
0.72,0.58,147,106,85,500,455.3206481933594,16.009532928466797,454.4988098144531,476.4540588378906,485.99664611816405,520.164306640625,420.00836181640625
0.74,0.58,147,109,85,500,460.8848876953125,14.525860786437988,459.9692687988281,479.78395080566406,486.23037414550777,507.5021667480469,420.73602294921875
0.76,0.58,147,112,85,500,465.51275634765625,15.661709785461426,464.425537109375,486.93927612304685,492.68700561523434,516.1023559570312,421.99920654296875
0.78,0.58,147,115,85,500,472.7823486328125,15.680289268493652,471.97401428222656,493.5841888427734,499.3444549560547,540.8818359375,433.3285827636719
0.8,0.58,147,118,85,500,477.9410400390625,15.333955764770508,477.3993835449219,499.6853271484375,506.0828231811523,521.3983154296875,441.07098388671875
0.8200000000000001,0.58,147,121,85,500,483.5263977050781,15.85217571258545,482.23309326171875,503.6683410644531,510.09114532470704,557.0224609375,442.0362854003906
0.84,0.58,147,123,85,500,486.1812438964844,15.600123405456543,484.7580108642578,507.0740203857422,513.3313018798829,538.34814453125,445.61016845703125
0.86,0.58,147,126,85,500,492.0477294921875,15.774126052856445,490.6923370361328,511.8652801513672,520.2626190185547,545.4412841796875,436.91522216796875
0.88,0.58,147,129,85,500,497.0621032714844,16.792428970336914,496.1767272949219,519.1167724609376,525.7468658447265,551.6400146484375,455.13507080078125
0.9,0.58,147,132,85,500,501.26507568359375,16.472192764282227,499.90081787109375,521.9692260742188,528.6006744384765,583.6289672851562,461.14532470703125
0.92,0.58,147,135,85,500,507.99859619140625,15.937509536743164,506.39471435546875,529.4274536132813,534.7629974365234,558.490478515625,466.52056884765625
0.9400000000000001,0.58,147,138,85,500,513.4585571289062,16.48912811279297,512.6726989746094,535.3508666992187,543.0852355957031,561.924560546875,468.9059143066406
0.96,0.58,147,141,85,500,519.2842407226562,17.03421974182129,518.4163513183594,541.6606201171875,549.5343475341797,575.02001953125,472.0371398925781
0.98,0.58,147,144,85,500,524.6110229492188,18.055822372436523,523.0164794921875,549.1109558105469,555.8594055175781,611.4537353515625,480.37237548828125
1.0,0.58,147,147,85,500,529.2296142578125,15.91732120513916,528.9025268554688,550.3872802734375,557.568569946289,580.8978271484375,487.53070068359375
0.0,0.6,147,0,88,500,247.75125122070312,6.3506035804748535,246.84618377685547,256.3420104980469,259.0807800292969,276.1654052734375,231.8020782470703
0.02,0.6,147,3,88,500,252.75743103027344,5.360224723815918,252.61593627929688,259.35280456542966,261.9281326293945,271.72393798828125,236.35595703125
0.04,0.6,147,6,88,500,258.6225280761719,5.734567642211914,258.2997283935547,266.0122924804688,267.8201873779297,282.2032775878906,242.73960876464844
0.06,0.6,147,9,88,500,264.7471923828125,6.00623893737793,264.70448303222656,272.28008728027345,274.23302459716797,283.46044921875,245.8951416015625
0.08,0.6,147,12,88,500,271.31890869140625,6.163305282592773,271.3815155029297,279.51844787597656,281.71600646972655,289.2443542480469,255.34658813476562
0.1,0.6,147,15,88,500,277.8185729980469,6.598566055297852,277.72962951660156,286.1667816162109,289.1926040649414,297.8777160644531,258.21392822265625
0.12,0.6,147,18,88,500,284.23175048828125,7.355679512023926,283.6008758544922,294.24456176757815,297.5082489013672,309.87579345703125,266.7236328125
0.14,0.6,147,21,88,500,289.9561767578125,7.573089122772217,289.9437255859375,299.7364135742188,302.66686859130857,311.6066589355469,269.9664306640625
0.16,0.6,147,24,88,500,296.625,7.64211893081665,295.74803161621094,306.90211486816406,310.0849365234375,323.9275817871094,276.0450744628906
0.18,0.6,147,26,88,500,300.2936706542969,8.131436347961426,300.1260223388672,311.19745483398435,313.33484649658203,326.7593688964844,278.01458740234375
0.2,0.6,147,29,88,500,306.6698303222656,8.26939868927002,306.22935485839844,317.22625122070315,320.24704132080075,341.2628173828125,280.8812255859375
0.22,0.6,147,32,88,500,312.4433898925781,8.854506492614746,312.09751892089844,323.9902313232422,328.5350128173828,345.57440185546875,284.52081298828125
0.24,0.6,147,35,88,500,318.1321105957031,8.949949264526367,318.1882019042969,328.91143798828125,334.49720153808596,348.6117858886719,293.2157287597656
0.26,0.6,147,38,88,500,324.1701965332031,9.614951133728027,323.8944396972656,337.36589965820315,341.36096954345703,354.8102111816406,298.2733154296875
0.28,0.6,147,41,88,500,329.5745849609375,9.944243431091309,329.08775329589844,342.0622833251953,347.1588165283203,363.8481140136719,300.5587463378906
0.3,0.6,147,44,88,500,336.4172058105469,10.17697525024414,336.16688537597656,350.3333801269531,354.79510192871095,374.82415771484375,314.14605712890625
0.32,0.6,147,47,88,500,340.8908386230469,9.798805236816406,339.99937438964844,354.2020690917969,358.71654815673827,373.0446472167969,314.1687316894531
0.34,0.6,147,50,88,500,347.7572021484375,10.600870132446289,347.6119842529297,362.4769714355469,366.18136444091795,379.23077392578125,321.10968017578125
0.36,0.6,147,53,88,500,352.7906188964844,10.445694923400879,351.52601623535156,367.3841217041016,371.80648651123045,386.0006408691406,325.02569580078125
0.38,0.6,147,56,88,500,357.90911865234375,11.123144149780273,356.5165557861328,372.3714538574219,376.6408248901367,403.4850158691406,330.8363342285156
0.4,0.6,147,59,88,500,364.1068115234375,10.737162590026855,363.6070861816406,377.6907196044922,382.3157623291016,404.5243225097656,336.6761169433594
0.42,0.6,147,62,88,500,370.8481750488281,11.320974349975586,370.2451629638672,386.0063507080078,390.274479675293,408.97869873046875,338.3424072265625
0.44,0.6,147,65,88,500,375.8773193359375,11.710053443908691,375.0184783935547,391.40700073242186,395.5876953125,417.93048095703125,345.40277099609375
0.46,0.6,147,68,88,500,380.6153869628906,11.695222854614258,379.2894744873047,396.5438659667969,401.5358688354492,414.43121337890625,349.76910400390625
0.48,0.6,147,71,88,500,386.9853210449219,11.730430603027344,385.9103698730469,402.64757080078124,406.3422256469726,429.2521057128906,355.07025146484375
0.5,0.6,147,74,88,500,393.0246887207031,13.143434524536133,392.7298278808594,408.36610412597656,416.24749450683595,439.39068603515625,362.31304931640625
0.52,0.6,147,76,88,500,396.15576171875,13.247126579284668,395.6979675292969,413.08788146972654,418.84210815429685,449.6635437011719,362.0706481933594
0.54,0.6,147,79,88,500,402.13720703125,13.129819869995117,401.22019958496094,420.1177673339844,426.18185272216795,442.88128662109375,367.19708251953125
0.56,0.6,147,82,88,500,407.7525939941406,13.606950759887695,407.6758117675781,424.2886108398437,430.55434265136716,478.24822998046875,367.821044921875
0.58,0.6,147,85,88,500,412.6134948730469,13.0239896774292,411.53797912597656,427.7856018066406,436.2200164794922,462.23834228515625,381.2927551269531
0.6,0.6,147,88,88,500,419.2159729003906,13.374591827392578,417.43870544433594,437.0256317138672,442.2241897583008,469.4111328125,385.1829833984375
0.62,0.6,147,91,88,500,424.53314208984375,14.254345893859863,423.2647399902344,443.789013671875,449.0472610473633,479.4429016113281,387.484375
0.64,0.6,147,94,88,500,431.1046142578125,14.11611270904541,429.1927490234375,450.0944549560547,456.49048767089846,484.64117431640625,394.98944091796875
0.66,0.6,147,97,88,500,436.08355712890625,14.289911270141602,434.85284423828125,454.7820343017578,461.30367584228514,492.35076904296875,398.78875732421875
0.68,0.6,147,100,88,500,440.4179382324219,14.08505630493164,439.83709716796875,458.5524475097656,465.56007690429686,504.8527526855469,401.8290100097656
0.7000000000000001,0.6,147,103,88,500,446.4226379394531,14.022448539733887,445.4127502441406,464.3867218017578,471.1260314941406,508.0964660644531,413.14501953125
0.72,0.6,147,106,88,500,451.1484069824219,14.212496757507324,449.9410858154297,471.1280212402344,475.3632278442383,496.5229797363281,414.7297668457031
0.74,0.6,147,109,88,500,458.46173095703125,15.383456230163574,457.31922912597656,478.81028137207034,485.6951080322265,514.452392578125,416.70318603515625
0.76,0.6,147,112,88,500,463.023193359375,15.081526756286621,461.480712890625,482.05530090332036,486.5235382080078,532.6085815429688,426.9269714355469
0.78,0.6,147,115,88,500,468.3613586425781,14.961194038391113,466.8108673095703,487.9018859863281,495.15844116210934,516.302490234375,427.3548889160156
0.8,0.6,147,118,88,500,475.3345031738281,15.782049179077148,474.6457061767578,495.14451599121094,501.68626708984374,539.9524536132812,434.122314453125
0.8200000000000001,0.6,147,121,88,500,479.2052001953125,16.094161987304688,479.2426300048828,500.03794250488284,506.27103729248046,537.8411865234375,433.3206787109375
0.84,0.6,147,123,88,500,483.3758239746094,15.99770450592041,482.73255920410156,503.8748504638672,511.55431976318357,537.4481811523438,445.77276611328125
0.86,0.6,147,126,88,500,489.78851318359375,16.93804168701172,488.6609802246094,512.3485534667968,518.5947235107421,551.3854370117188,446.8745422363281
0.88,0.6,147,129,88,500,495.23187255859375,17.299480438232422,493.89508056640625,515.3027709960937,527.3872772216797,575.3272705078125,447.3666687011719
0.9,0.6,147,132,88,500,499.5848693847656,16.696584701538086,499.01280212402344,519.7424865722656,529.260708618164,561.8497314453125,449.72412109375
0.92,0.6,147,135,88,500,506.5763854980469,16.460514068603516,505.39418029785156,527.8017517089844,535.7522155761718,578.5040283203125,463.77935791015625
0.9400000000000001,0.6,147,138,88,500,512.3602905273438,16.7680606842041,512.0064697265625,534.2763000488281,544.0051727294922,565.5267944335938,470.4731140136719
0.96,0.6,147,141,88,500,517.6076049804688,17.083087921142578,515.7419738769531,540.6994934082031,547.881182861328,597.4869384765625,476.7740478515625
