ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.2,0.2,0.4,0.4,True,147,29,29,59,59,500,242.0240936279297,8.497394561767578,241.66448974609375,252.7716842651367,256.31024169921875,278.31402587890625,219.0462188720703
0.2,0.2,0.45,0.35000000000000003,True,147,29,29,66,52,500,255.80702209472656,8.208677291870117,255.4994888305664,266.3794830322266,270.1735382080078,287.5484924316406,231.62933349609375
0.2,0.2,0.5,0.30000000000000004,True,147,29,29,74,44,500,271.25299072265625,9.113959312438965,270.5175476074219,283.0091949462891,288.664567565918,302.3160705566406,249.5227813720703
0.2,0.2,0.55,0.25,True,147,29,29,81,37,500,285.43951416015625,8.963652610778809,284.9487762451172,296.87950439453124,301.33862152099607,310.5376281738281,261.21722412109375
0.2,0.2,0.6000000000000001,0.19999999999999996,True,147,29,29,88,30,500,300.06878662109375,8.158194541931152,300.1510925292969,310.65517578125,313.59671478271486,326.3561096191406,278.24578857421875
0.2,0.2,0.65,0.15000000000000002,True,147,29,29,96,22,500,314.91534423828125,8.676084518432617,315.17950439453125,326.08453369140625,329.2315475463867,346.1610412597656,289.77337646484375
0.2,0.2,0.7000000000000001,0.09999999999999998,True,147,29,29,103,15,500,329.40887451171875,8.67349624633789,329.454833984375,340.04014892578124,343.2001449584961,357.1295166015625,303.7682800292969
0.2,0.2,0.75,0.050000000000000044,True,147,29,29,110,8,500,343.6775207519531,8.413177490234375,343.2331237792969,354.8505889892578,358.0514251708984,364.85284423828125,324.885986328125
0.2,0.2,0.8,0.0,True,147,29,29,118,0,500,360.8451232910156,9.441540718078613,359.9862518310547,373.2631103515625,377.7619689941406,400.1065673828125,334.86639404296875
0.2,0.25,0.0,0.75,True,147,29,37,0,110,500,133.29852294921875,6.44903039932251,132.78941345214844,141.4288528442383,144.39002227783203,158.10220336914062,119.71774291992188
0.2,0.25,0.05,0.7,True,147,29,37,7,103,500,146.91317749023438,7.074047565460205,146.3630828857422,155.89322509765626,159.59173126220702,170.98526000976562,128.3594970703125
0.2,0.25,0.1,0.65,True,147,29,37,15,95,500,162.53231811523438,7.5135369300842285,161.68767547607422,172.57294464111328,175.8843078613281,188.24945068359375,143.3472900390625
0.2,0.25,0.15000000000000002,0.6,True,147,29,37,22,88,500,176.94876098632812,7.758511066436768,176.46001434326172,187.05908203125,191.16250305175782,205.65797424316406,158.17935180664062
0.2,0.25,0.2,0.55,True,147,29,37,29,81,500,190.4745635986328,7.600578784942627,189.89559936523438,200.2570068359375,203.28985366821286,219.55557250976562,171.92697143554688
0.2,0.25,0.25,0.5,True,147,29,37,37,73,500,206.7017059326172,7.930922508239746,206.36475372314453,216.37138671875002,219.24776763916014,233.85279846191406,176.39288330078125
0.2,0.25,0.30000000000000004,0.44999999999999996,True,147,29,37,44,66,500,220.58212280273438,7.924098014831543,219.92540740966797,231.69639282226564,234.64928970336913,246.6470947265625,196.18096923828125
0.2,0.25,0.35000000000000003,0.39999999999999997,True,147,29,37,51,59,500,234.59849548339844,8.299668312072754,233.93125915527344,245.95529022216797,248.57615585327147,260.59613037109375,211.49371337890625
0.2,0.25,0.4,0.35,True,147,29,37,59,51,500,250.32623291015625,8.567180633544922,249.88275909423828,261.4367950439453,264.88869018554686,274.99041748046875,226.5083770751953
0.2,0.25,0.45,0.3,True,147,29,37,66,44,500,264.36444091796875,8.4011812210083,263.65492248535156,276.3782684326172,279.84952545166016,289.0162353515625,244.3516387939453
0.2,0.25,0.5,0.25,True,147,29,37,74,36,500,279.6251220703125,8.884969711303711,279.2858428955078,290.97083435058596,295.8606582641602,309.8868408203125,258.5108642578125
0.2,0.25,0.55,0.19999999999999996,True,147,29,37,81,29,500,293.83544921875,8.316783905029297,293.7838897705078,304.4593444824219,307.85101928710935,316.82501220703125,265.9705810546875
0.2,0.25,0.6000000000000001,0.1499999999999999,True,147,29,37,88,22,500,308.3416748046875,8.910666465759277,307.59844970703125,320.1845764160156,323.738346862793,347.1656188964844,282.59246826171875
0.2,0.25,0.65,0.09999999999999998,True,147,29,37,96,14,500,325.19244384765625,8.9212064743042,324.82965087890625,336.7908935546875,340.2528839111328,350.2022399902344,300.50384521484375
0.2,0.25,0.7000000000000001,0.04999999999999993,True,147,29,37,103,7,500,339.3686218261719,8.575215339660645,338.9468078613281,350.2888092041016,355.2058303833008,364.1576232910156,311.42486572265625
0.2,0.25,0.75,0.0,True,147,29,37,110,0,500,352.5396728515625,9.041346549987793,351.4429931640625,364.67388305664065,369.92367401123045,386.8157043457031,328.0834655761719
0.2,0.30000000000000004,0.0,0.7,True,147,29,44,0,103,500,141.39244079589844,7.196908950805664,140.40447998046875,150.7720977783203,153.6912773132324,169.05105590820312,125.80261993408203
0.2,0.30000000000000004,0.05,0.6499999999999999,True,147,29,44,7,96,500,154.65687561035156,7.246962547302246,154.12334442138672,163.72126159667968,166.8316352844238,183.3063201904297,134.4793701171875
0.2,0.30000000000000004,0.1,0.6,True,147,29,44,15,88,500,170.1602783203125,7.070125102996826,169.79359436035156,178.9319869995117,182.54783554077147,199.49853515625,149.75390625
0.2,0.30000000000000004,0.15000000000000002,0.5499999999999999,True,147,29,44,22,81,500,184.1359100341797,7.553950786590576,183.5852508544922,194.27041931152343,197.0368453979492,224.59080505371094,163.57339477539062
0.2,0.30000000000000004,0.2,0.49999999999999994,True,147,29,44,29,74,500,197.94256591796875,7.566103935241699,197.72467041015625,207.2937973022461,210.53218765258788,229.9296417236328,178.48622131347656
