Dwelling ID,Technology,Capacity kW,Flat,Time-of-use,HP Heat Proportion (Flat),HP Heat Proportion (Time-of-use),R(K/W),C(J/K),g(m^2),HTC (1/R),Thermal Constant (R*C),Peak Demand Reduction (Flat -> Time-of-use) [kWh]
EOH1045,mHP,7.0,0.0,0.0,1.0,1.0,0.0060886304564681,111906715.88172376,29.99999998989183,164.24054755001197,681358.6386007856,0.0
EOH1046,mHP,7.0,4.531,0.0,1.0,1.0,0.0044993090211865,20382617.69464573,1.0016981475169148e-06,222.25634987309513,91707.69566891511,4.531
EOH1048,mHP,7.0,3.894,0.0,1.0,1.0,0.0059090466119031,59065285.13651024,6.8450770949550135,169.23203786980022,349019.5230169863,3.894
EOH1053,mHP,8.5,6.847,1.116,1.0,1.0,0.0025443394578868,68157491.71771652,11.927389606583008,393.02931725570517,173415.79552797892,5.731
EOH1062,mHP,7.0,3.559,0.0,1.0,1.0,0.0073029857786761,17349409.345989764,1.00069161414907e-06,136.93029540327026,126702.48972219347,3.559
EOH1070,mHP,7.0,3.2,0.0,1.0,1.0,0.0094403343110381,26996250.531469647,1.2191497791633663,105.9284520073353,254853.63016161343,3.2
EOH1085,mHP,7.0,5.241,0.901,1.0,1.0,0.0034882656564764,46408939.16901709,4.846204123720495,286.67541365244796,161886.70865678473,4.34
EOH1092,mHP,7.0,3.858,0.0,1.0,1.0,0.0060893742584364,61954949.72785015,2.485182016325377,164.22048597432985,377266.8760554919,3.858
EOH1097,mHP,7.0,3.658,0.0,1.0,1.0,0.0068652953013457,17338430.042506013,1.0005593993629706e-06,145.66015824606774,119033.44230352766,3.658
EOH1103,mHP,7.0,4.958,0.0,1.0,1.0,0.0037639625621462,72892878.70789778,14.054040384394607,265.6774565339468,274366.06650359114,4.958
EOH1109,mHP,7.0,4.47,0.0,1.0,1.0,0.0046095405333672,32231380.755113635,1.0003146642785415e-06,216.9413616739617,148571.8560370878,4.47
EOH1114,mHP,7.0,4.756,0.0,1.0,1.0,0.0041316742081125,45974293.98481219,1.0001030196124948e-06,242.03263607680154,189950.8046932302,4.756
EOH1135,mHP,7.0,4.364,0.0,1.0,1.0,0.0048065121721165,26870106.292233333,1.014082828864514,208.05106992159347,129151.49295968366,4.364
EOH1147,mHP,7.0,4.732,0.0,1.0,1.0,0.0041534639824978,30069189.27649646,2.03091410409414,240.762891941252,124891.29464283712,4.732
EOH1154,mHP,7.0,4.991,0.0,1.0,1.0,0.0037613433535768,84726414.9019682,7.622534206467807,265.86246082774204,318685.1375639084,4.991
EOH1166,mHP,7.0,3.086,0.0,1.0,1.0,0.0102954996994542,51205418.89684712,4.122767301111545,97.12981683181569,527185.374862916,3.086
EOH1171,mHP,7.0,3.577,0.0,1.0,1.0,0.0070353753544904,22398859.91213446,8.647032272203719,142.1388269442852,157584.3869945138,3.577
EOH1175,mHP,7.0,5.224,0.334,1.0,1.0,0.0035021844362518,77400420.13417755,5.665875251903684,285.5360756129241,271070.54675326706,4.890000000000001
EOH1186,mHP,7.0,4.727,0.0,1.0,1.0,0.0041542961701422,48237687.27522992,2.895972395977277,240.71466237463045,200393.6395040048,4.727
EOH1191,mHP,7.0,1.975,0.0,1.0,1.0,0.0079760327151448,33453684.50517701,12.50535976809535,125.37561413222534,266827.6820554245,1.975
EOH1207,mHP,7.0,4.727,0.0,1.0,1.0,0.0041113312551282,75549465.85657865,8.88648742615821,243.23021861900978,310608.88028439257,4.727
EOH1239,mHP,7.0,4.438,0.0,1.0,1.0,0.0046600038371555,37830889.47319085,1.0247040997267458,214.59209797784357,176292.09010807498,4.438
EOH1242,mHP,7.0,3.612,0.0,1.0,1.0,0.0069995050848912,35597001.51801246,3.0556227868267367,142.8672438796498,249161.39313220794,3.612
EOH1249,mHP,7.0,3.043,0.0,1.0,1.0,0.0107130372715984,110564457.18649752,4.244938735158652,93.34420992365301,1184481.1507529935,3.043
EOH1251,mHP,7.0,4.508,0.0,1.0,1.0,0.0045394089100156,25260974.01793093,1.0009423466382524e-06,220.29299845485025,114669.89053266823,4.508
EOH1254,mHP,7.0,3.417,0.0,1.0,1.0,0.0080283722515847,20505845.920043048,0.2750103499425577,124.55825024837539,164628.56437974493,3.417
EOH1255,mHP,7.0,4.522,0.0,1.0,1.0,0.0044215712220435,95660863.93427809,11.08982507960293,226.16394710879135,422971.3230476229,4.522
EOH1260,mHP,7.0,0.0,0.0,1.0,1.0,0.0062738191870215,202409087.96232283,29.9999999898202,159.39254387003632,1269878.0196855434,0.0
EOH1281,mHP,7.0,2.542,0.0,1.0,1.0,0.0209119352187812,14683999.17753535,0.559758372801963,47.8195819534622,307070.83955325565,2.542
EOH1286,mHP,7.0,3.841,0.0,1.0,1.0,0.0061606875791176,29443713.017869543,1.4001097186567963,162.3195442323064,181393.51707229207,3.841
EOH1302,mHP,7.0,3.401,0.0,1.0,1.0,0.0081292198170095,59249899.0870322,1.018153955241593e-06,123.01303476966015,481655.45381411526,3.401
EOH1304,mHP,7.0,3.615,0.0,1.0,1.0,0.007049143380072,23665571.98789078,1.0009141201230237e-06,141.8612086721076,166822.01011405766,3.615
EOH1306,mHP,7.0,3.605,0.0,1.0,1.0,0.0069120590035092,80641301.50261433,8.906306726012891,144.67469092672786,557397.4341058454,3.605
EOH1311,mHP,7.0,5.032,0.744,1.0,1.0,0.0037480133745175,69416468.10293978,1.1677236396699138,266.80801269252004,260173.85086158576,4.288
EOH1327,mHP,7.0,3.54,0.0,1.0,1.0,0.0073958396672002,18940635.61577901,1.0009051531317487e-06,135.21115180942857,140081.90420916327,3.54
EOH1328,mHP,7.0,4.23,0.0,1.0,1.0,0.0051063472765033,70735812.3121734,1.089770581539482e-06,195.83470254784066,361201.62255151523,4.23
EOH1330,mHP,7.0,3.088,0.0,1.0,1.0,0.0102039344462999,16641515.219603537,5.839530391452306,98.00141359812588,169808.93038793656,3.088
EOH1336,mHP,7.0,3.99,0.0,1.0,1.0,0.0056886396386301,48879578.64884592,2.371824073063605,175.78895193312215,278058.3086213624,3.99
EOH1346,mHP,7.0,4.768,0.0,1.0,1.0,0.0041134955195778,230147002.06522647,1.0008759987196805e-06,243.10224606799565,946708.6618395718,4.768
EOH1349,mHP,7.0,3.612,0.0,1.0,1.0,0.0070612671132434,72961140.29251853,1.002430025789487e-06,141.61764226770305,515198.100492299,3.612
EOH1358,mHP,7.0,2.691,0.0,1.0,1.0,0.0070581854500855,48827091.901945904,13.111128132269004,141.67947372194456,344630.66963230213,2.691
EOH1360,mHP,7.0,5.307,0.0,1.0,1.0,0.0033774370521063,32534980.38898994,13.461039118332788,296.08249822934863,109884.84825532646,5.307
EOH1366,mHP,7.0,4.968,0.0,1.0,1.0,0.0038358616529901,92626434.832348,1.0075915955304226e-06,260.6976190657158,355302.18942659016,4.968
EOH1390,mHP,7.0,5.268,2.969,1.0,1.0,0.0034837418815171,33592897.64904828,1.0001784377319949e-06,287.0476728788299,117028.98446150683,2.299
EOH1392,mHP,7.0,1.889,0.0,1.0,1.0,0.0059762215440375,65512682.77230836,18.41418830822045,167.32980740944987,391518.3061915636,1.889
EOH1401,mHP,7.0,3.541,0.0,1.0,1.0,0.0072664144734459,35082873.989193045,5.325644004001245,137.61945504957924,254926.70332515106,3.541
EOH1404,mHP,7.0,4.291,0.0,1.0,1.0,0.0049356586790302,29188816.54540034,3.3036199166501965,202.6072030160093,144066.03571292548,4.291
EOH1406,mHP,7.0,3.61,0.0,1.0,1.0,0.0070702875000523,49706833.97851272,1.0003508549785806e-06,141.43696419595426,351441.6069454534,3.61
EOH1409,mHP,7.0,4.339,0.0,1.0,1.0,0.004830332354338,42042555.59240426,3.714706192680118,207.0250919901868,203079.5165370443,4.339
EOH1412,mHP,7.0,3.4,0.0,1.0,1.0,0.008085256499745,56972519.79294696,1.8219528164742904,123.68191411509814,460637.435962775,3.4
EOH1414,mHP,7.0,3.372,0.0,1.0,1.0,0.0082549610026666,21733260.427359533,1.5535887046119876,121.13927608827832,179407.21728865016,3.372
EOH1415,mHP,7.0,3.925,0.0,1.0,1.0,0.0056610367316676,76232563.5559647,15.09979770507482,176.6460892942175,431555.34243950096,3.925
EOH1416,mHP,8.0,6.447,1.783,1.0,1.0,0.0027076371665957,83310535.54413804,9.155224528578971,369.3257029919173,225574.7024083003,4.664
EOH1423,mHP,7.0,5.021,0.0,1.0,1.0,0.0036776662140461,23423947.30433424,15.703004051231666,271.91157157784,86145.45960074624,5.021
EOH1446,mHP,7.0,4.515,0.0,1.0,1.0,0.0045265845517112,66195014.99393064,1.0003274891864155e-06,220.91711500715624,299637.3322718177,4.515
EOH1457,mHP,7.0,3.85,0.0,1.0,1.0,0.0061033930040928,51410857.38538057,3.1885289962660126,163.84329164604378,313780.66730034444,3.85
EOH1459,mHP,7.0,4.044,0.0,1.0,1.0,0.0055331390828347,77143295.21772961,2.942881429122359,180.72923615859784,426844.58174787497,4.044
EOH1472,mHP,7.0,4.386,0.0,1.0,1.0,0.0047209743151528,43962733.3508087,5.476674156423267,211.82068218213422,207546.93497307927,4.386
EOH1478,mHP,7.0,3.757,0.0,1.0,1.0,0.006478536220664,33321207.69364995,1.0001568249618163e-06,154.35585538757823,215872.65095957916,3.757
EOH1484,mHP,8.0,6.322,4.804,1.0,1.0,0.0028210006650333,110321701.94535106,0.0099852254453646,354.4841418845237,311217.5945554408,1.5179999999999998
EOH1485,mHP,7.0,4.514,0.0,1.0,1.0,0.0044800744149166,43671332.360722885,5.663137570608602,223.21057808112676,195650.81877459396,4.514
EOH1502,mHP,7.0,4.633,0.0,1.0,1.0,0.0043240793881378,64198851.14301984,1.0006905675058404e-06,231.26309908723903,277600.92896965897,4.633
EOH1512,mHP,7.0,3.552,0.0,1.0,1.0,0.0072190467328903,40487234.10434465,5.21618790699403,138.52244444463216,292279.235084734,3.552
EOH1521,mHP,7.0,3.324,0.0,1.0,1.0,0.0085336067101625,14241034.55595361,2.1567167768577806,117.18374586083515,121527.38804634179,3.324
EOH1530,mHP,7.0,4.033,0.0,1.0,1.0,0.0055993896187785,49996501.66174627,1.006270122130712e-06,178.5908943800465,279949.89238002413,4.033
EOH1543,mHP,7.0,3.821,0.0,1.0,1.0,0.0062526135343051,170977239.4887227,1.0010117614082415e-06,159.93312148807507,1069054.601685312,3.821
EOH1544,mHP,7.0,4.303,0.0,1.0,1.0,0.0049440910334882,57994078.492606826,0.0733476394317338,202.26164794026272,286728.00347070827,4.303
EOH1562,mHP,7.0,3.921,0.0,1.0,1.0,0.0059256670057636,116697389.23656444,1.000659043004098e-06,168.75737347835275,691509.8690578621,3.921
EOH1566,mHP,7.0,4.182,0.0,1.0,1.0,0.0051528512616955,39967014.52492597,5.875020965464334,194.06731326278546,205944.08122096717,4.182
EOH1578,mHP,7.0,3.729,0.0,1.0,1.0,0.0065324323752723,21722073.151207216,2.9678964251157884,153.0823348107474,141897.9739109792,3.729
EOH1585,mHP,7.0,2.572,0.0,1.0,1.0,0.0199009860844082,48446842.05100152,1.0013572009008998e-06,50.2487663555259,964139.9294905033,2.572
EOH1588,mHP,7.0,5.008,0.0,1.0,1.0,0.0037850198036128,130527321.2690991,1.0015758469973537e-06,264.19941027666493,494048.49591607036,5.008
EOH1602,mHP,7.0,3.762,0.0,1.0,1.0,0.0064182186107134,63761943.40170234,2.606135480594494,155.80647227110384,409238.0917960604,3.762
EOH1614,mHP,7.0,3.379,0.0,1.0,1.0,0.0081011720943789,27943301.826477807,5.508740117405007,123.4389281390359,226373.49698146898,3.379
EOH1628,mHP,7.0,3.829,0.0,1.0,1.0,0.0062237307692245,96229533.9482725,1.001278486350261e-06,160.67533077504953,598906.7113419971,3.829
EOH1637,mHP,7.0,4.562,0.0,1.0,1.0,0.0044445940936378,22292095.92614524,1.0016475302366908e-06,224.99242426466947,99079.3178881524,4.562
EOH1646,mHP,7.0,3.796,0.0,1.0,1.0,0.006238772148189,23725124.08064752,6.157613803752952,160.28795029648285,148015.6433266719,3.796
EOH1660,mHP,7.0,4.617,0.0,1.0,1.0,0.0043511178331933,60361841.29237223,1.000548025258688e-06,229.82599836099973,262641.4840916245,4.617
EOH1662,mHP,7.0,4.317,0.0,1.0,1.0,0.0049035009409132,28678127.64930965,1.0661019510447407,203.93592497481316,140623.2259120187,4.317
EOH1663,mHP,7.0,4.288,0.0,1.0,1.0,0.0044138734905438,50355111.29851444,20.91325672165404,226.558373760005,222261.09087389545,4.288
EOH1664,mHP,7.0,3.354,0.0,1.0,1.0,0.0082859591331774,25625162.1332036,4.248223988439425,120.68608883140026,212329.04621677005,3.354
EOH1666,mHP,7.0,4.864,0.0,1.0,1.0,0.0038473476944812,72502954.64316767,19.962867617886538,259.9193208959104,278944.0753894662,4.864
EOH1671,mHP,7.0,2.125,0.0,1.0,1.0,0.0169665470577098,9447074.529977595,3.0175153388136664,58.939511769755654,160284.23457055658,2.125
EOH1684,mHP,7.0,0.823,0.0,1.0,1.0,0.0106227606769423,45526291.8676243,10.90182696193774,94.13748745847151,483614.9030183974,0.823
EOH1685,mHP,7.0,3.799,0.0,1.0,1.0,0.0062706026661344,151308402.2829135,3.59653546436782,159.47430466304186,948794.8707637738,3.799
EOH1699,mHP,7.0,3.856,0.0,1.0,1.0,0.0060196769317195,159890028.2744268,7.461494104234823,166.12187187832245,962486.3148155456,3.856
EOH1700,mHP,7.0,3.651,0.0,1.0,1.0,0.006895082677227,24600556.60734118,1.0003962751033091e-06,145.03089329193813,169622.87171342038,3.651
EOH1703,mHP,7.0,3.805,0.0,1.0,1.0,0.0062374057092305,27926572.06013603,4.271497625275603,160.3230648473191,174189.36000712946,3.805
EOH1704,mHP,7.0,3.44,0.0,1.0,1.0,0.0079068890402849,43418364.097831234,1.0022351964685542e-06,126.47199105806195,343304.1872322412,3.44
EOH1705,mHP,7.0,3.628,0.0,1.0,1.0,0.0069695256440922,32740672.064575206,1.1660602852799824,143.4817878671071,228186.95355887,3.628
EOH1708,mHP,7.0,3.595,0.0,1.0,1.0,0.0071135725488405,33770103.55232829,1.2748346982879202,140.57634095023016,240226.08160134358,3.595
EOH1711,mHP,7.0,3.679,0.0,1.0,1.0,0.0067821627951821,65804313.25965666,1.0023225132108603e-06,147.4455907649958,446295.56515215157,3.679
EOH1712,mHP,7.0,4.847,0.0,1.0,1.0,0.0039997371428159,47820944.72625748,1.003704590951977e-06,250.01642965366935,191271.2088261582,4.847
EOH1718,mHP,7.0,4.018,0.0,1.0,1.0,0.0056301751868568,15479919.67182342,0.9431602321616088,177.61436666028104,87154.65963083669,4.018
EOH1725,mHP,7.0,3.541,0.0,1.0,1.0,0.0073104060684853,29805688.750498887,3.478219649257708,136.7913068893583,217891.68791703111,3.541
EOH1738,mHP,7.0,4.79,0.0,1.0,1.0,0.0040232868459944,45862154.92548893,8.372579953102433,248.5529961642193,184516.60464067687,4.79
EOH1744,mHP,7.0,3.321,0.0,1.0,1.0,0.0086024543423076,55564528.797309525,0.5262198887784657,116.24589450965351,477991.32203069096,3.321
EOH1747,mHP,7.0,0.742,0.0,1.0,1.0,0.0105815697331313,76003754.62867059,11.1255262519418,94.50393705472277,804239.0295830786,0.742
EOH1753,mHP,8.0,6.3,1.691,1.0,1.0,0.0028111973058672,77593010.71476793,7.537473719705525,355.720318140928,218129.2626754804,4.609
EOH1760,mHP,7.0,2.794,0.0,1.0,1.0,0.0143316792802397,53448507.08146976,1.002435730035946e-06,69.77549388638529,766006.861499245,2.794
EOH1761,mHP,7.0,4.851,0.0,1.0,1.0,0.0039416547635237,38518130.53357261,7.803956924729697,253.70055471475013,151825.17269968416,4.851
EOH1764,mHP,8.0,6.509,4.659,1.0,1.0,0.0026879148539841,121913231.96898362,2.718244232057204,372.03559425172006,327692.3871066403,1.8500000000000005
EOH1765,mHP,7.0,2.781,0.0,1.0,1.0,0.0143744707816335,17683915.140021835,2.31567907259228,69.56777854233887,254196.92148513012,2.781
EOH1769,mHP,7.0,4.561,0.0,1.0,1.0,0.0044030002837283,31215680.034638096,5.295039816824239,227.11785954127544,137442.64804928337,4.561
EOH1771,mHP,7.0,4.158,0.0,1.0,1.0,0.0052141278372465,25916199.886510056,5.427015341502176,191.78662879276172,135130.37926389667,4.158
EOH1775,mHP,7.0,3.449,0.0,1.0,1.0,0.0077069352371128,12905368.709993651,6.0149621505022886,129.75326368184503,99460.84085898302,3.449
EOH1783,mHP,7.0,2.969,0.0,1.0,1.0,0.0115567171695963,14488289.701202026,3.4448777322441217,86.52976319528048,167437.0663479667,2.969
EOH1794,mHP,7.0,5.608,3.218,1.0,1.0,0.0031414084539903,67911426.6266352,3.4598147761977742,318.3285505995801,213337.52972745374,2.3899999999999997
EOH1811,mHP,7.0,2.866,0.0,1.0,1.0,0.0128563890035591,25324902.544813223,4.022846949385013,77.78233839402066,325586.7985933426,2.866
EOH1816,mHP,7.0,3.06,0.0,1.0,1.0,0.0107372389250457,29480327.73509793,1.000053220564081e-06,93.13381279682605,316537.3224803978,3.06
EOH1818,mHP,7.0,4.247,0.0,1.0,1.0,0.0049383496235197,56846086.61999726,12.181593115116366,202.49680080108868,280725.85045843176,4.247
EOH1834,mHP,7.0,5.236,0.0,1.0,1.0,0.0034565990236982,48021086.96683484,12.20284664093294,289.3017075871602,165989.64232648766,5.236
EOH1837,mHP,7.0,3.69,0.0,1.0,1.0,0.0066965230408673,22574031.11844369,2.0813113469759865,149.33122665258313,151167.5195099136,3.69
EOH1839,mHP,7.0,3.928,0.0,1.0,1.0,0.0059052123576311,159643071.2936214,1.0049865582118824e-06,169.3419202287848,942726.2374132758,3.928
EOH1847,mHP,7.0,2.796,0.0,1.0,1.0,0.0141973242385332,11866695.940893767,1.1985107595766844,70.43580770564378,168475.32991295462,2.796
EOH1852,mHP,7.0,4.488,0.0,1.0,1.0,0.0045637144226617,48286157.75494622,1.4579297296781557,219.11975802744664,220364.23456116614,4.488
EOH1870,mHP,7.0,4.986,0.0,1.0,1.0,0.0037566567787482,98975202.85700414,9.41570897965648,266.19413454460476,371815.8667407428,4.986
EOH1876,mHP,7.0,5.532,0.0,1.0,1.0,0.0030975518582258,108121855.17599162,29.999999992009805,322.8355959059794,334913.05341521365,5.532
EOH1885,mHP,7.0,5.083,0.0,1.0,1.0,0.0035795280651864,195624455.17776,20.466996587490726,279.36643652154913,700243.2275455908,5.083
EOH1886,mHP,9.0,7.613,0.0,1.0,1.0,0.0021960563713951,93716582.16496424,29.99999999754375,455.36171704222915,205806.89736874212,7.613
EOH1888,mHP,7.0,3.536,0.0,1.0,1.0,0.0074096615311569,31660813.30330041,0.1815412778150291,134.95893109220955,234595.91037860568,3.536
EOH1891,mHP,7.0,3.849,0.0,1.0,1.0,0.006156795688211,19682273.58976411,1.0008940300383369e-06,162.42215117107017,121179.73717164891,3.849
EOH1893,mHP,7.0,3.552,0.0,1.0,1.0,0.0071758992000512,40934916.47598168,7.261991518962903,139.3553577219793,293744.8343941596,3.552
EOH1904,mHP,9.0,7.283,5.644,1.0,1.0,0.002412567274299,113968207.58602913,1.6092536639172488,414.49621349546067,274955.9679325689,1.6390000000000002
EOH1912,mHP,7.0,2.579,0.0,1.0,1.0,0.0069206129161061,51082109.16479016,13.74902672773699,144.49587227638972,353519.50446778856,2.579
EOH1925,mHP,7.0,3.596,0.0,1.0,1.0,0.0070884198321959,62691264.62242973,2.2482394480501102,141.07516536449464,444382.0034550721,3.596
EOH1927,mHP,7.0,4.069,0.0,1.0,1.0,0.0054664102017365,57537851.17305262,2.9367764477265634,182.93541155808848,314525.49663837126,4.069
EOH1934,mHP,7.0,3.367,0.0,1.0,1.0,0.0082459978867544,39303641.987885766,2.938962369905947,121.27095031230925,324097.74877385754,3.367
EOH1935,mHP,7.0,3.079,0.0,1.0,1.0,0.0105543436219187,27769014.3326931,1.0002835981134088e-06,94.7477205425881,293083.71930922836,3.079
EOH1940,mHP,7.0,3.321,0.0,1.0,1.0,0.0086169148267312,23617970.61175512,1.0011100033348277e-06,116.05081634297026,203514.04114173446,3.321
EOH1942,mHP,7.0,4.189,0.0,1.0,1.0,0.0051899423289901,36668492.75378093,1.0028279143764958,192.68036841453454,190307.36268311442,4.189
EOH1944,mHP,7.0,4.177,0.0,1.0,1.0,0.0052291420266017,30609403.014138494,1.0007208047031804e-06,191.23596087327488,160060.91571042035,4.177
EOH1947,mHP,7.0,3.368,0.0,1.0,1.0,0.0083217635648896,28885994.05231548,1.0009545785410002e-06,120.16683629646793,240382.41284017666,3.368
EOH1960,mHP,7.0,4.094,0.0,1.0,1.0,0.0054272883597008,32758464.085263044,0.8498867078395317,184.254075649507,177789.63081162484,4.094
EOH1965,mHP,7.0,4.927,0.0,1.0,1.0,0.0038304963859832,67850948.88992779,9.453819104368204,261.0627707832501,259902.8145083992,4.927
EOH1970,mHP,7.0,3.749,0.0,1.0,1.0,0.0063010939509512,43481480.65449878,12.131772769588858,158.7026011331004,273980.8947304639,3.749
EOH1977,mHP,7.0,5.238,0.0,1.0,1.0,0.0034626190192538,91400235.09309648,10.516358305186955,288.79873715229047,316484.1923976245,5.238
EOH1980,mHP,9.0,6.752,1.857,1.0,1.0,0.0027073355164097,36666635.56864022,5.24609785659835,369.36685310660636,99268.88474223085,4.895
EOH1985,mHP,7.0,3.632,0.0,1.0,1.0,0.0068092495276513,27492468.04207369,8.32473545773512,146.8590622122388,187203.07502945873,3.632
EOH1986,mHP,7.0,4.96,0.0,1.0,1.0,0.0037707533195664,72644704.84680638,12.497621005837342,265.1989974552327,273925.2619500165,4.96
EOH1988,mHP,7.0,4.215,0.0,1.0,1.0,0.0051395242802561,39642382.043458894,1.0001594596125462e-06,194.57053716850433,203742.9850395454,4.215
EOH1993,mHP,7.0,3.929,0.0,1.0,1.0,0.0058562278541233,41255803.906081095,3.0882949302358007,170.7583831964311,241603.38797904097,3.929
EOH2007,mHP,7.0,3.772,0.0,1.0,1.0,0.0063687402595638,21434671.28767346,3.297084358880812,157.01692316597803,136511.8539803222,3.772
EOH2011,mHP,7.0,4.032,0.0,1.0,1.0,0.0056034871503375,111954002.3553758,1.0003075902101889e-06,178.46030037559194,627332.8136272025,4.032
EOH2012,mHP,7.0,6.0,0.0,1.0,1.0,0.0026614627810654,109874107.39270392,24.48309279138684,375.7332272742487,292425.8474284642,6.0
EOH2017,mHP,7.0,4.035,0.0,1.0,1.0,0.0055953313623192,43723751.3245023,1.000128117100125e-06,178.72042516272202,244648.87706423335,4.035
EOH2021,mHP,7.0,3.027,0.0,1.0,1.0,0.0110303626548663,38757834.03404027,1.101399242787268,90.6588506007848,427512.9651125839,3.027
EOH2022,mHP,7.0,3.4,0.0,1.0,1.0,0.0078189398602444,39044316.21554638,9.615614821621586,127.89457623079129,305285.1603737224,3.4
EOH2024,mHP,7.0,4.666,0.0,1.0,1.0,0.0042566403493263,121750951.58209588,1.92373380206399,234.92705935521903,518250.0130732221,4.666
EOH2025,mHP,7.0,3.519,0.0,1.0,1.0,0.007485225763444,64892670.15260123,0.4283246913394591,133.5965048487587,485736.2864849242,3.519
EOH2036,mHP,7.0,2.898,0.0,1.0,1.0,0.0126270300774159,45132558.15231712,0.7640448051078994,79.19518634778197,569890.1692600305,2.898
EOH2038,mHP,7.5,5.806,2.453,1.0,1.0,0.0030937000059051,58736753.29515757,3.696360483506549,323.2375466565116,181713.89401607538,3.353
EOH2045,mHP,7.0,3.738,0.0,1.0,1.0,0.0064884072432266,19389263.162355453,3.5524396475184985,154.12102886173233,125805.43554345382,3.738
EOH2049,mHP,7.0,4.408,0.0,1.0,1.0,0.0046196033827947,42090591.81106349,11.894334920522985,216.4687998377546,194441.84031421982,4.408
EOH2052,mHP,7.0,4.004,0.0,1.0,1.0,0.0056795682016935,36700485.57609524,0.156351919958614,176.06972299440403,208442.91086470147,4.004
EOH2058,mHP,7.0,3.972,0.0,1.0,1.0,0.0056787986264627,84167211.94006258,6.891085199668704,176.09358348085954,477968.64755842235,3.972
EOH2070,mHP,9.0,7.699,0.0,1.0,1.0,0.0021655037730232,112597241.10548273,29.99999999879286,461.786311553698,243829.7504459258,7.699
EOH2074,mHP,7.0,2.322,0.0,1.0,1.0,0.0092681239535971,65670369.77495188,9.414447307156008,107.89670110226405,608641.1271528106,2.322
EOH2088,mHP,7.0,3.47,0.0,1.0,1.0,0.0077460710408432,47529963.979601294,1.0022431157884095e-06,129.09770575653602,368170.47755471,3.47
EOH2089,mHP,7.0,4.165,0.0,1.0,1.0,0.0052601240387185,98424912.92855737,1.1488865899708307e-06,190.10958537084716,517727.2505042799,4.165
EOH2094,mHP,7.0,4.556,0.0,1.0,1.0,0.0042946292908804,42127735.66199022,19.89105111726016,232.8489683902379,180923.00753245,4.556
EOH2097,mHP,7.0,4.407,0.0,1.0,1.0,0.0046656474151095,53903744.18453817,6.947729827495531,214.33252687752244,251495.86471931427,4.407
EOH2122,mHP,7.0,4.691,0.0,1.0,1.0,0.0041592256438749,40401850.65407329,9.76204621450033,240.42936970074078,168040.41330042554,4.691
EOH2125,mHP,7.0,3.794,0.0,1.0,1.0,0.0063068636215973,14196030.119367996,2.30314907238375,158.55741617364103,89532.4259309416,3.794
EOH2127,mHP,7.0,3.286,0.0,1.0,1.0,0.0086689350752363,88084278.69359303,5.776915409264594,115.35442258145436,763596.8931437781,3.286
EOH2128,mHP,7.0,3.686,0.0,1.0,1.0,0.0066786744650866,21155814.85790011,3.886072878665162,149.73031029249805,141292.80047955716,3.686
EOH2133,mHP,7.0,3.193,0.0,1.0,1.0,0.0092877988251442,37490538.62856769,6.987496068096248,107.66813739470443,348204.5806284342,3.193
EOH2137,mHP,7.0,3.521,0.0,1.0,1.0,0.0072750481070957,38653605.54336122,9.14200994426178,137.45613572295866,281206.8398406539,3.521
EOH2153,mHP,7.0,3.195,0.0,1.0,1.0,0.0054589820951521,94693128.06106032,17.637137110567238,183.18433410654697,516928.0906192732,3.195
EOH2155,mHP,7.0,3.906,0.0,1.0,1.0,0.0058864296819027,37044299.55504539,5.894628787118117,169.8822637896126,218058.66444611418,3.906
EOH2163,mHP,7.0,4.485,0.0,1.0,1.0,0.0045085417530178,95901740.04037794,8.37420253173951,221.80120641683055,432376.9991591029,4.485
EOH2166,mHP,7.0,3.295,0.0,1.0,1.0,0.0087461879506969,19030362.273120344,1.5248506425544015,114.33552601854612,166443.12521056202,3.295
EOH2168,mHP,8.5,6.245,1.817,1.0,1.0,0.0029706105348993,26130968.05344607,3.496824643866958,336.63113634446825,77624.92898668395,4.428
EOH2177,mHP,7.0,4.633,0.0,1.0,1.0,0.004323977223714,115102805.7079352,1.0000345840350289e-06,231.26856323749746,497701.9102666896,4.633
EOH2179,mHP,7.0,3.942,0.0,1.0,1.0,0.0058633788591629,56379574.98741301,1.0025512157548358e-06,170.5501254515161,330574.8080697869,3.942
EOH2198,mHP,7.0,4.454,0.0,1.0,1.0,0.0046400444142874,85509032.23805593,1.0008888329068832e-06,215.515178458389,396765.70740731264,4.454
EOH2202,mHP,9.5,7.361,1.971,1.0,1.0,0.002429479689172,47398292.72085381,8.284078338407035,411.61076771167154,115153.18946674338,5.39
EOH2205,mHP,7.0,3.947,0.0,1.0,1.0,0.0058456718660526,17763041.60554297,0.2087648968969779,171.0667349988067,103836.91256904433,3.947
EOH2206,mHP,7.0,3.211,0.0,1.0,1.0,0.009149643460958,91322334.08658671,7.020685094778105,109.29387623321625,835566.79691476,3.211
EOH2216,mHP,7.0,3.936,0.0,1.0,1.0,0.0057647504793084,45029050.30209744,8.164822252615055,173.46804577046854,259581.23931181827,3.936
EOH2234,mHP,7.0,3.713,0.0,1.0,1.0,0.0065210918081874,30917175.28514846,6.926711696711457,153.34855410937075,201613.7384842756,3.713
EOH2239,mHP,7.0,2.386,0.0,1.0,1.0,0.0080506506958478,16636176.420554793,11.273020310227793,124.21356208085881,133932.04527638623,2.386
