Dwelling ID,Device(HHP/mHP+capacity),Tariff Type,Weather(mild/extreme),Peak Electricity Consumption (Feb 11) 1600-1900,Total Electricity Consumption (Feb10-12),Total gas Consumption (Feb10-12),R(K/W),C(J/K),g(m^2)
EOH2397,mHP 7 kW,Flat,mild,3.108,35.465,0.0,0.0074949905843891,32864658.10562037,6.334051935372315
EOH2403,mHP 7 kW,Flat,mild,3.091,40.208,0.0,0.0078149529744803,29661413.690252483,1.000177265811253e-06
EOH2409,mHP 7 kW,Flat,mild,2.81,29.122,0.0,0.0104295640059372,89804720.61706036,1.6266191648168276
EOH2412,mHP 7 kW,Flat,mild,3.765,57.112,0.0,0.0047028410110085,64074106.0900534,10.12577730661623
EOH2416,mHP 7 kW,Flat,mild,3.224,41.786,0.0,0.0068936600560863,18488423.74656035,2.701857380479292
EOH2418,mHP 7 kW,Flat,mild,3.499,53.047,0.0,0.0056424994659909,35669930.05968807,2.5780730218562664
EOH2422,mHP 7 kW,Flat,mild,5.051,94.479,0.0,0.0027147320462199,87370433.99358627,19.05061017912504
EOH2434,mHP 7 kW,Flat,mild,0.0,40.637,0.0,0.0048857655212919,39057426.92342816,23.50766187629273
EOH2436,mHP 7 kW,Flat,mild,4.511,90.847,0.0,0.0033816276428224,54105427.25734364,2.2964861000174013
EOH2439,mHP 7 kW,Flat,mild,3.061,39.246,0.0,0.0080402081691842,33524816.16380228,1.0000210393345195e-06
EOH2450,mHP 7 kW,Flat,mild,5.689,127.057,0.0,0.0023120745866107,224554527.19302863,1.0051578364205382e-06
EOH2468,mHP 7 kW,Flat,mild,3.031,35.319,0.0,0.0081482961920923,34806964.49562557,3.3155571227852465
EOH2481,mHP 7 kW,Flat,mild,2.97,32.613,0.0,0.0086255391432674,39293844.86106506,3.9799701305582578
EOH2484,mHP 7 kW,Flat,mild,2.838,31.027,0.0,0.0101750295433043,29214051.459781576,1.0012596835740122e-06
EOH2497,mHP 7 kW,Flat,mild,3.621,51.932,0.0,0.0051038930084387,159556297.49147677,10.540552124596193
EOH2499,mHP 7 kW,Flat,mild,3.037,35.04,0.0,0.0081440244936542,13666796.10532564,2.1856805309217258
EOH2504,mHP 7 kW,Flat,mild,3.558,54.69,0.0,0.0054108940109512,52472069.29918705,3.808601203281695
EOH2505,mHP 7 kW,Flat,mild,4.273,81.872,0.0,0.0037247643302504,58789047.44911285,3.4308191324203667
EOH2508,mHP 7 kW,Flat,mild,3.475,49.959,0.0,0.0056863558693461,36640900.85520323,5.181966631750771
EOH2510,mHP 7 kW,Flat,mild,3.245,46.364,0.0,0.0068512385057791,47795373.68313551,2.007752133557469e-06
EOH2516,mHP 7 kW,Flat,mild,1.828,31.284,0.0,0.0076893334944484,25082289.63695952,9.142053394928878
EOH2523,mHP 7 kW,Flat,mild,3.073,36.124,0.0,0.0078700706106373,13178589.84409667,2.2541788691074505
EOH2526,mHP 7 kW,Flat,mild,3.355,46.155,0.0,0.006185923612326,50612738.55316224,4.955938930775243
EOH2531,mHP 7 kW,Flat,mild,3.1,40.795,0.0,0.0077519300622202,37123474.326316826,1.0000759115918657e-06
EOH2537,mHP 7 kW,Flat,mild,3.578,54.324,0.0,0.0053142617177502,89631761.97426549,5.644895973763971
EOH2541,mHP 7 kW,Flat,mild,4.1,75.542,0.0,0.0040445865491364,32370391.999323,1.819005348906445
EOH2544,mHP 7 kW,Flat,mild,4.561,88.912,0.0,0.0032899967862783,76740727.08468828,6.659508735119879
EOH2549,mHP 7 kW,Flat,mild,3.51,54.702,0.0,0.0056484225203296,22746623.31779989,1.0003248546603364e-06
EOH2561,mHP 7 kW,Flat,mild,3.153,38.956,0.0,0.0072836568062308,24829656.03709979,3.737776853444698
EOH2564,mHP 7 kW,Flat,mild,3.128,41.768,0.0,0.0075626210482834,36073591.10308088,1.0017132117522996e-06
EOH2568,mHP 7 kW,Flat,mild,3.846,65.902,0.0,0.0045929969491209,35236350.159353726,2.3480918797825376
EOH2577,mHP 7 kW,Flat,mild,5.417,102.096,0.0,0.0024109359915214,162718569.10952473,25.17233484164126
EOH2578,mHP 7 kW,Flat,mild,4.036,75.553,0.0,0.0041888613565061,45094010.29070629,1.002748865149717e-06
EOH2586,mHP 7 kW,Flat,mild,4.256,84.439,0.0,0.0027355160719571,112346342.08803244,27.865211964122704
EOH2595,mHP 8 kW,Flat,mild,5.756,127.358,0.0,0.0024579591574702,37965613.41151945,1.0000371389109155e-06
EOH2602,mHP 7 kW,Flat,mild,3.375,49.616,0.0,0.0061447451271858,147754825.65959817,2.6525236544391446
EOH2612,mHP 7 kW,Flat,mild,2.824,28.524,0.0,0.0093651125397215,16391890.761382656,4.337275263918734
EOH2613,mHP 7 kW,Flat,mild,1.986,22.627,0.0,0.0115825487294153,20630191.529125027,4.304233086172317
EOH2619,mHP 7 kW,Flat,mild,3.561,51.719,0.0,0.0053392176715487,60967808.1714455,7.549498571468741
EOH2625,mHP 7 kW,Flat,mild,3.658,61.741,0.0,0.0051451989095581,53016048.74040696,1.001192316620456e-06
EOH2637,mHP 7 kW,Flat,mild,3.255,43.175,0.0,0.0067514313052072,15422644.776215073,1.754301480120796
EOH2640,mHP 7 kW,Flat,mild,2.536,45.17,0.0,0.0052301815147195,21764771.60053422,13.670042184047078
EOH2648,mHP 7 kW,Flat,mild,0.817,17.398,0.0,0.0136321101435038,31713056.276699223,5.684259459648339
EOH2672,mHP 7 kW,Flat,mild,4.013,62.173,0.0,0.0040846291617204,129574131.960451,15.63576062157934
EOH2675,mHP 7 kW,Flat,mild,4.56,95.372,0.0,0.0033321714726338,115961603.30637904,1.0004337693779687e-06
EOH2679,mHP 7 kW,Flat,mild,5.223,115.689,0.0,0.0026373994641744,55219599.0950422,2.255261951578818
EOH2689,mHP 7 kW,Flat,mild,3.582,58.51,0.0,0.0053901016333985,39341561.82294734,1.0009334643779962e-06
EOH2690,mHP 7 kW,Flat,mild,3.178,43.226,0.0,0.0072316753295157,33585166.79526848,0.319197301967873
EOH2699,mHP 7 kW,Flat,mild,4.114,76.231,0.0,0.0040111004661157,48528645.11042251,2.65091262108816
EOH2700,mHP 7 kW,Flat,mild,4.439,83.467,0.0,0.003452936810812,29163791.706874195,6.397620603913657
EOH2713,mHP 14 kW,Flat,mild,9.763,208.567,0.0,0.0014798462395315,36541299.694576256,1.000111577084748e-06
EOH2714,mHP 7 kW,Flat,mild,4.06,71.24,0.0,0.0040842098039659,47579243.60697601,5.989585541594852
EOH2716,mHP 7 kW,Flat,mild,4.169,78.869,0.0,0.0039028579135511,133658412.47003666,3.379808555411285
EOH2717,mHP 7 kW,Flat,mild,0.0,44.379,0.0,0.0047395829816033,134976280.46933773,22.27185018606925
EOH2728,mHP 7 kW,Flat,mild,3.319,48.65,0.0,0.0064368590519057,152767638.1611292,1.3429959334219872
EOH2734,mHP 7 kW,Flat,mild,5.252,115.03,0.0,0.0026055733846534,66500790.54379681,4.469008343679767
EOH2739,mHP 7 kW,Flat,mild,4.018,73.57,0.0,0.0042274152544618,26993766.377966657,1.0003795131164009e-06
EOH2750,mHP 7 kW,Flat,mild,3.162,43.653,0.0,0.0073386927254299,75641280.63180254,1.4252365095695895e-06
EOH2754,mHP 7 kW,Flat,mild,0.52,29.441,0.0,0.0074390807744606,37889734.369230896,12.650570850524884
EOH2758,mHP 7 kW,Flat,mild,0.0,33.205,0.0,0.0045995152967056,173463778.84616658,29.99999999775607
EOH2765,mHP 7 kW,Flat,mild,5.194,96.896,0.0,0.0025853940626676,74122047.47628142,22.03078565426772
EOH2778,mHP 7 kW,Flat,mild,1.877,32.511,0.0,0.0072238914511715,136337158.0451983,10.00652359582171
EOH2799,mHP 7 kW,Flat,mild,3.116,40.795,0.0,0.0076102492598057,57189526.11407384,1.0752914238810298
EOH2804,mHP 7 kW,Flat,mild,4.639,92.129,0.0,0.0032036994778478,38272126.938975625,4.82247653819267
EOH2808,mHP 7 kW,Flat,mild,3.209,43.751,0.0,0.0070540583599968,20190981.05513664,1.0003909609310078e-06
EOH2810,mHP 7 kW,Flat,mild,2.081,15.485,0.0,0.0198946162522212,23269770.43327996,0.4804478740796475
EOH2831,mHP 7 kW,Flat,mild,3.338,44.275,0.0,0.0062285679415291,52190356.80774435,6.450078145330147
EOH2837,mHP 7 kW,Flat,mild,1.691,50.463,0.0,0.0045484016493435,176141790.4678759,18.745897908531788
EOH2847,mHP 7 kW,Flat,mild,3.486,53.233,0.0,0.0057070665926356,35929181.35397358,1.8143929443468407
EOH2852,mHP 7 kW,Flat,mild,5.043,111.596,0.0,0.0028029025091522,49337733.016048364,1.005073715509846e-06
EOH2868,mHP 7 kW,Flat,mild,0.0,35.451,0.0,0.0044350005001755,187862743.7440644,29.99999999615575
EOH2873,mHP 7 kW,Flat,mild,3.253,46.995,0.0,0.0068058213236852,70093116.2711398,1.0005440428477695e-06
EOH2887,mHP 7 kW,Flat,mild,0.917,57.297,0.0,0.0038279254047217,52940588.26192884,24.866750130685
EOH2888,mHP 7 kW,Flat,mild,3.097,40.63,0.0,0.0077765582493699,35838617.55488079,1.0082086037698315e-06
EOH2892,mHP 7 kW,Flat,mild,3.44,51.199,0.0,0.0058674758635675,53772382.98090956,2.841975151080784
EOH2897,mHP 7 kW,Flat,mild,3.011,33.646,0.0,0.0083251542633576,13289168.676347982,2.745300930153416
EOH2919,mHP 7 kW,Flat,mild,3.551,53.192,0.0,0.0054381374624084,23295662.527942862,3.54524195782888
EOH2922,mHP 7 kW,Flat,mild,0.0,26.024,0.0,0.0049208970090525,190716446.1935534,29.999999997818367
EOH2931,mHP 7 kW,Flat,mild,2.849,28.818,0.0,0.0098886539147108,21963397.81596828,2.7190218014703293
EOH2933,mHP 7 kW,Flat,mild,3.431,49.216,0.0,0.0058848577440438,30160494.028682545,3.8088377499551656
EOH2934,mHP 7 kW,Flat,mild,2.173,38.718,0.0,0.0061926664806786,30352878.75673513,11.575187989805473
EOH2945,mHP 7 kW,Flat,mild,4.124,69.868,0.0,0.003917471346821,70612917.32638511,11.019192052274034
EOH2951,mHP 7 kW,Flat,mild,4.497,82.886,0.0,0.0033520318518797,40183932.56345253,9.955234479518673
EOH2953,mHP 7 kW,Flat,mild,4.211,80.216,0.0,0.003828980070922,104341584.46474274,3.430073767995186
EOH2956,mHP 7 kW,Flat,mild,0.33,63.172,0.0,0.0033521772644247,85897320.4358095,29.999999996139508
EOH2962,mHP 7 kW,Flat,mild,4.518,92.75,0.0,0.0033850379987344,47968483.00811927,0.2936992834259143
EOH2963,mHP 7 kW,Flat,mild,3.878,67.638,0.0,0.0045415840660626,21624500.853185963,0.079886978627646
EOH2980,mHP 7 kW,Flat,mild,0.0,0.0,0.0,0.0079038734677123,178595309.63242763,29.99999988601429
EOH2982,mHP 7 kW,Flat,mild,4.232,82.591,0.0,0.0038211606146178,39232803.10239901,1.0003257620642494e-06
EOH2988,mHP 7 kW,Flat,mild,2.737,26.757,0.0,0.0115530118136352,18099702.15294128,0.2113966327254322
EOH2991,mHP 7 kW,Flat,mild,3.314,48.749,0.0,0.0064900271787707,41421021.36562768,1.074099024883305e-06
EOH2994,mHP 7 kW,Flat,mild,3.062,40.062,0.0,0.0080274787545293,101452578.79649146,1.0002919027147802e-06
EOH2997,mHP 7 kW,Flat,mild,4.189,87.791,0.0,0.0025985815394857,121181811.95162408,29.999999989873743
EOH3000,mHP 7 kW,Flat,mild,3.949,69.357,0.0,0.0043488238946372,31712353.62791991,2.4616722693797595
EOH3001,mHP 7 kW,Flat,mild,3.34,49.656,0.0,0.0063479996350735,68931069.12699069,0.6523220579080884
EOH3014,mHP 7 kW,Flat,mild,2.947,32.801,0.0,0.0089282014528898,17606655.47567257,1.7451867572288853
EOH3016,mHP 7 kW,Flat,mild,3.522,51.908,0.0,0.0055085445973742,49788419.65861657,5.419775814884683
EOH3017,mHP 7 kW,Flat,mild,3.207,42.195,0.0,0.0070066545983815,25520585.3711935,2.2355006953731293
EOH3021,mHP 7 kW,Flat,mild,4.661,91.664,0.0,0.0031650211764954,65404038.60095751,7.076968775600256
EOH3030,mHP 7 kW,Flat,mild,4.433,79.669,0.0,0.003419507095701,128149574.90086968,12.726500335703909
EOH3033,mHP 7 kW,Flat,mild,3.6,58.826,0.0,0.0053095054594455,78067017.8480176,1.344079381464503
EOH3040,mHP 7 kW,Flat,mild,4.246,76.036,0.0,0.0037379317933509,31848191.72033861,7.40597475944121
EOH3045,mHP 7 kW,Flat,mild,2.909,34.007,0.0,0.009383081128487,50187930.82602424,1.00014574880586e-06
EOH3048,mHP 7 kW,Flat,mild,2.588,21.674,0.0,0.0145068020338341,93664955.91508213,1.0002044048923698e-06
EOH3055,mHP 7 kW,Flat,mild,3.046,38.227,0.0,0.008150415436819,22933427.785918817,1.0196306663778938e-06
EOH3062,mHP 7 kW,Flat,mild,3.295,43.814,0.0,0.006486155320732,28308227.92482762,4.241861205635483
EOH3082,mHP 7 kW,Flat,mild,3.357,50.194,0.0,0.0062845310758794,37691036.23544344,1.000195792310274e-06
EOH3086,mHP 7 kW,Flat,mild,3.444,47.191,0.0,0.0057665752937773,39497426.40661314,7.228326257219175
EOH3089,mHP 7 kW,Flat,mild,4.882,105.896,0.0,0.0029592149793532,80348693.26441523,1.000249612522608e-06
EOH3095,mHP 7 kW,Flat,mild,5.624,112.167,0.0,0.0022862505345123,197673067.26021972,22.32334649970309
EOH3097,mHP 7 kW,Flat,mild,4.271,84.586,0.0,0.0037493192752761,75325545.94529222,0.7041447845393165
EOH3107,mHP 7 kW,Flat,mild,4.351,85.86,0.0,0.0036105092628558,72071823.89092192,2.4235080979151133
EOH3116,mHP 7 kW,Flat,mild,2.981,36.082,0.0,0.0086924765915886,26312231.639227662,1.0144903815420402e-06
EOH3120,mHP 7 kW,Flat,mild,3.918,65.219,0.0,0.004370083807397,54891563.43287012,7.100986933743106
EOH3122,mHP 7 kW,Flat,mild,4.059,75.969,0.0,0.0041405264598568,39485800.04181951,0.180687869736487
EOH3128,mHP 7 kW,Flat,mild,4.115,72.872,0.0,0.0040002219642527,20146299.895210344,3.5976156363945755
EOH3138,mHP 7 kW,Flat,mild,3.353,43.941,0.0,0.0061502958460703,35535698.07291883,6.977658070739116
EOH3143,mHP 7 kW,Flat,mild,0.04,25.589,0.0,0.0081002363892741,21830145.4572493,12.728704688602512
EOH3148,mHP 7 kW,Flat,mild,3.819,65.525,0.0,0.004664999689931,38472670.40001366,1.8803445314919665
EOH3151,mHP 7 kW,Flat,mild,3.205,38.516,0.0,0.0069343249700564,15110414.490556808,5.245113797519795
EOH3158,mHP 7 kW,Flat,mild,4.652,98.437,0.0,0.0032165367590406,120026188.10869405,1.0000118177512282e-06
EOH3166,mHP 7 kW,Flat,mild,4.984,100.588,0.0,0.0028162705287721,29317144.921309303,9.210943046337285
EOH3167,mHP 7 kW,Flat,mild,3.809,63.157,0.0,0.0046552127056178,54184492.48600544,4.81667667076127
EOH3176,mHP 7 kW,Flat,mild,3.733,63.367,0.0,0.0049228586144993,29097665.051745445,1.0005395944783644e-06
EOH3177,mHP 7 kW,Flat,mild,4.756,91.385,0.0,0.0030330720690845,208618960.64223543,11.752016216544591
EOH3183,mHP 7 kW,Flat,mild,2.378,22.473,0.0,0.0123922475588486,24106926.77936399,2.8696697319215936
EOH3186,mHP 7 kW,Flat,mild,5.185,115.512,0.0,0.0026720723374509,97164779.63539574,1.3659011149169733
EOH3188,mHP 7 kW,Flat,mild,3.558,51.163,0.0,0.0053839161265057,18842674.89530057,5.504478896055309
EOH3196,mHP 7 kW,Flat,mild,3.671,54.949,0.0,0.0050048796249437,27786996.47416517,7.022168726264721
EOH3204,mHP 7 kW,Flat,mild,4.149,75.695,0.0,0.0039243790717049,56512513.19744103,5.058273719997405
EOH0003,mHP 7 kW,Flat,extreme,1.994,41.422,0.0,0.0075481727942352,40919537.22155187,13.439899501960063
EOH0014,mHP 7 kW,Flat,extreme,3.767,62.93,0.0,0.0064394423116764,18186501.93069228,0.249881312705493
EOH0018,mHP 7 kW,Flat,extreme,4.174,76.428,0.0,0.0052119465925656,22677365.053361323,2.2881064157932443
EOH0021,mHP 7 kW,Flat,extreme,4.668,98.19,0.0,0.0042683053906745,91300424.44482107,1.0000955961084074e-06
EOH0025,mHP 7 kW,Flat,extreme,2.667,24.672,0.0,0.0170657734162636,34220796.79393737,1.0006152239505531e-06
EOH0026,mHP 7 kW,Flat,extreme,4.245,82.785,0.0,0.005071009913081,47646063.00480843,1.0021775626582872e-06
EOH0027,mHP 7 kW,Flat,extreme,3.894,69.59,0.0,0.0060103734684145,41120466.0694096,1.000011903023971e-06
EOH0031,mHP 7 kW,Flat,extreme,4.294,85.171,0.0,0.004958209368028,148959168.64413187,0.5205477658157518
EOH0033,mHP 7 kW,Flat,extreme,4.922,94.902,0.0,0.003825953570726,32421906.394511152,11.223350691121654
EOH0038,mHP 7 kW,Flat,extreme,3.862,56.718,0.0,0.0059343200145918,238594435.08726072,11.944598680748246
EOH0043,mHP 7 kW,Flat,extreme,4.542,92.845,0.0,0.0044799323553269,32975228.13416697,1.000742514932405e-06
EOH0047,mHP 7 kW,Flat,extreme,5.432,118.0,0.0,0.0032829212592816,68140307.7053986,7.556107679045704
EOH0048,mHP 7 kW,Flat,extreme,3.918,64.876,0.0,0.0058442802526198,38649540.01070935,6.220221708964809
EOH0063,mHP 7 kW,Flat,extreme,3.165,42.77,0.0,0.0097699708942495,33475641.67061139,1.0041739498291418e-06
EOH0065,mHP 7 kW,Flat,extreme,3.425,52.311,0.0,0.0079883755677829,37025688.30917975,1.001100273409355e-06
EOH0066,mHP 7 kW,Flat,extreme,3.926,66.409,0.0,0.0058353980123242,54005412.040207945,5.301471678317495
EOH0067,mHP 7 kW,Flat,extreme,3.127,40.868,0.0,0.0101039145446718,21538954.213134307,1.0000555502838396e-06
EOH0069,mHP 7 kW,Flat,extreme,4.309,84.874,0.0,0.004919876763262,100691010.893368,1.1989577171652064
EOH0073,mHP 7 kW,Flat,extreme,4.614,90.537,0.0,0.0043124210396602,42654702.60589152,5.4860240113550285
EOH0075,mHP 7 kW,Flat,extreme,3.138,41.417,0.0,0.0100040915750112,24035870.17020053,1.0001001299660414e-06
EOH0079,mHP 7 kW,Flat,extreme,4.082,76.547,0.0,0.0054680875306251,47013294.59744448,0.1581316965202175
EOH0082,mHP 7 kW,Flat,extreme,4.926,95.58,0.0,0.0038392970637075,15071675.466388129,8.215712287993622
EOH0094,mHP 7 kW,Flat,extreme,5.039,106.522,0.0,0.0037253953221537,47484135.71848264,3.5797227372287246
EOH0102,mHP 7 kW,Flat,extreme,4.107,77.51,0.0,0.0054044947441644,43664636.34911576,1.0007008018594884e-06
EOH0105,mHP 7 kW,Flat,extreme,4.23,80.978,0.0,0.0050896626655237,52562942.79052511,1.5241652178734464
EOH0107,mHP 7 kW,Flat,extreme,3.764,64.911,0.0,0.0064538597744434,44071428.9084319,1.000259393546631e-06
EOH0121,mHP 7 kW,Flat,extreme,3.726,54.802,0.0,0.0064238801270344,38605643.711444914,9.729621935203458
EOH0126,mHP 7 kW,Flat,extreme,3.676,54.425,0.0,0.006663243550914,20650169.81163496,6.776990288555568
EOH0132,mHP 7 kW,Flat,extreme,4.028,73.421,0.0,0.0055929556296863,50543489.63949615,1.56615434898233
EOH0144,mHP 7 kW,Flat,extreme,2.971,33.053,0.0,0.0116095776999444,14076799.141877752,1.988119870834928
EOH0159,mHP 7 kW,Flat,extreme,3.927,64.961,0.0,0.0058044981665213,69993423.80450253,7.279598599863007
EOH0166,mHP 7 kW,Flat,extreme,3.799,66.703,0.0,0.0063287761277723,71002036.44126587,1.0011933383108524e-06
EOH0174,mHP 7 kW,Flat,extreme,4.518,88.312,0.0,0.0044776073830866,67184395.80382225,5.150489175833156
EOH0177,mHP 7 kW,Flat,extreme,4.264,84.584,0.0,0.0050286196639995,168942384.15255257,1.0063663080067017e-06
EOH0184,mHP 7 kW,Flat,extreme,0.214,28.201,0.0,0.0101167598484148,73551700.94144517,12.89618320988265
EOH0185,mHP 7 kW,Flat,extreme,3.355,49.358,0.0,0.0084029985702487,27205725.61055793,1.0010798170641676e-06
EOH0200,mHP 7 kW,Flat,extreme,3.556,54.29,0.0,0.0072432079011423,39407554.303105205,3.255967467273289
EOH0201,mHP 7 kW,Flat,extreme,3.521,51.333,0.0,0.0074048308952958,17798594.142502557,3.5426866978316816
EOH0204,mHP 7 kW,Flat,extreme,4.262,73.04,0.0,0.0049123032878493,46237590.11008706,11.652490241576867
EOH0218,mHP 7 kW,Flat,extreme,3.998,73.826,0.0,0.0056980343188189,55416863.05225457,1.0072161501738114e-06
EOH0222,mHP 7 kW,Flat,extreme,3.564,52.831,0.0,0.0072157345643695,15174554.530549608,3.016396618165248
EOH0226,mHP 7 kW,Flat,extreme,3.661,57.836,0.0,0.0067883647607448,35985950.76324489,3.415279530230162
EOH0227,mHP 7 kW,Flat,extreme,4.628,92.733,0.0,0.0043122825017492,25981134.667334024,2.541394983660319
EOH0231,mHP 7 kW,Flat,extreme,3.912,65.871,0.0,0.0058650746399756,163921009.81183007,6.192789359276109
EOH0233,mHP 7 kW,Flat,extreme,4.423,88.302,0.0,0.004700065252843,28143780.873904563,1.0003648643308915e-06
EOH0238,mHP 7 kW,Flat,extreme,0.0,52.324,0.0,0.0050514464515221,122949765.70188834,29.99999999278397
EOH0240,mHP 7 kW,Flat,extreme,4.499,92.356,0.0,0.0045567237724542,61829606.67755748,1.005627532341684e-06
EOH0244,mHP 7 kW,Flat,extreme,4.286,83.294,0.0,0.0049703937528088,46212493.250532046,1.0491066118562815
EOH0245,mHP 7 kW,Flat,extreme,3.517,50.205,0.0,0.0073857748709736,21826327.196307626,5.22794773573167
EOH0248,mHP 7 kW,Flat,extreme,3.907,69.246,0.0,0.0059492759387812,56037794.3018795,1.37634343720707
EOH0254,mHP 7 kW,Flat,extreme,3.042,35.422,0.0,0.0107788661919266,23944697.865200445,2.946203484920602
EOH0256,mHP 7 kW,Flat,extreme,3.1,36.428,0.0,0.0101243492249586,100278546.3320949,5.154624777910998
EOH0258,mHP 7 kW,Flat,extreme,3.721,57.036,0.0,0.0065166540093639,20784709.67758609,5.57605122857841
EOH0276,mHP 7 kW,Flat,extreme,3.604,56.121,0.0,0.0070333896200084,39443740.19648615,3.1413623808895834
EOH0277,mHP 9 kW,Flat,extreme,7.543,161.884,0.0,0.0022550285340648,176450895.73973802,16.255011194876108
EOH0279,mHP 7 kW,Flat,extreme,4.415,83.62,0.0,0.0046586711440233,46364824.663355365,6.066492898103431
EOH0283,mHP 7 kW,Flat,extreme,4.773,101.965,0.0,0.0041055570429433,171917743.6885799,1.0017151441655354e-06
EOH0286,mHP 7 kW,Flat,extreme,4.352,85.562,0.0,0.0048405565469052,26881694.49544656,1.000028377899376e-06
EOH0290,mHP 7 kW,Flat,extreme,4.224,74.436,0.0,0.0050404191951438,26932753.936245088,7.21450854371059
EOH0295,mHP 7 kW,Flat,extreme,3.097,34.764,0.0,0.0101566822150147,13039035.064543366,4.961109817036505
EOH0310,mHP 7 kW,Flat,extreme,3.5,55.601,0.0,0.0075922060766859,67961458.40523162,1.001778673986953e-06
EOH0311,mHP 7 kW,Flat,extreme,4.32,84.078,0.0,0.004907054041422,24218450.45538129,1.0005968192193095e-06
EOH0315,mHP 7 kW,Flat,extreme,3.058,37.252,0.0,0.0107078876449519,17917374.467504706,1.0609063787725233
EOH0322,mHP 7 kW,Flat,extreme,3.722,60.247,0.0,0.0065618390581445,28775548.39962674,2.7600315071568167
EOH0324,mHP 7 kW,Flat,extreme,3.38,51.189,0.0,0.0082516235378234,69132089.03844078,1.0008075082289976e-06
EOH0332,mHP 7 kW,Flat,extreme,2.804,26.654,0.0,0.0139831466501654,9812892.272047274,2.112624955996687
EOH0335,mHP 7 kW,Flat,extreme,4.116,69.213,0.0,0.0052572321670443,79664541.80345312,10.519022665451748
EOH0351,mHP 7 kW,Flat,extreme,5.632,124.502,0.0,0.0031090567917091,117127576.46757036,6.339490537994123
EOH0354,mHP 7 kW,Flat,extreme,3.459,47.793,0.0,0.007640619304962,38587258.80883751,6.596331680846816
EOH0355,mHP 7 kW,Flat,extreme,4.322,83.799,0.0,0.0049025203499644,21679451.73125,1.0023329785760871e-06
EOH0358,mHP 7 kW,Flat,extreme,3.364,50.787,0.0,0.0083493041632988,101579891.15713304,1.0000446380706704e-06
EOH0368,mHP 7 kW,Flat,extreme,3.245,46.341,0.0,0.0091423250816485,87885347.70163918,1.0009400630423872e-06
EOH0379,mHP 7 kW,Flat,extreme,4.309,81.4,0.0,0.0048976822288653,31467155.48416053,3.2857826788623425
EOH0380,mHP 7 kW,Flat,extreme,4.789,92.663,0.0,0.0040246095261943,26762095.63697207,8.346272967102234
EOH0388,mHP 7 kW,Flat,extreme,3.46,54.282,0.0,0.0078007506685393,89090725.47492751,1.0024285991886404e-06
EOH0391,mHP 7 kW,Flat,extreme,3.403,48.571,0.0,0.0080941678699504,12627092.325552236,0.848268931832301
EOH0443,mHP 7 kW,Flat,extreme,2.659,24.206,0.0,0.0152468781854895,16473912.108737623,2.802954276758614
EOH0450,mHP 7 kW,Flat,extreme,3.757,64.457,0.0,0.0064795720935506,38316895.8807864,1.0034955216918148e-06
EOH0464,mHP 7 kW,Flat,extreme,4.052,70.999,0.0,0.0054767288062195,69225133.77716263,5.676991606165262
EOH0465,mHP 7 kW,Flat,extreme,4.539,92.649,0.0,0.0044843223698451,31124117.03088508,1.0016682384895995e-06
EOH0467,mHP 7 kW,Flat,extreme,2.71,25.132,0.0,0.0160478242846072,9229476.35218578,1.0001606759990656e-06
EOH0470,mHP 7 kW,Flat,extreme,3.939,72.765,0.0,0.0043761087913676,207138033.4157861,22.150104701938023
EOH0487,mHP 7 kW,Flat,extreme,0.0,53.169,0.0,0.0050005222037632,117180363.84583926,29.99999999850069
EOH0490,mHP 8.5 kW,Flat,extreme,6.799,134.749,0.0,0.0025294287997537,62505143.39394148,27.453691592055176
EOH0494,mHP 7 kW,Flat,extreme,1.671,21.166,0.0,0.0162675063116833,62675028.92636734,4.607384163578934
EOH0495,mHP 7 kW,Flat,extreme,5.678,123.818,0.0,0.0030598056230848,104601839.98598003,9.09906241391165
EOH0505,mHP 7 kW,Flat,extreme,4.072,66.158,0.0,0.0053555710489565,42194035.049765125,11.351424606736671
EOH0516,mHP 7 kW,Flat,extreme,4.342,86.868,0.0,0.0048609312762617,68312155.26845944,1.003564264087118e-06
EOH0517,mHP 7 kW,Flat,extreme,3.037,35.277,0.0,0.010798580875338,80888438.53086482,3.727746864839069
EOH0524,mHP 7 kW,Flat,extreme,3.2,43.176,0.0,0.0094576873653407,28691497.976681665,0.7811219738715838
EOH0525,mHP 7 kW,Flat,extreme,3.857,65.536,0.0,0.0061043645498422,24113760.146825843,1.8208901273752416
EOH0530,mHP 7 kW,Flat,extreme,4.988,95.514,0.0,0.0037258772917614,73375299.99904533,14.155743557299724
EOH0534,mHP 7 kW,Flat,extreme,5.88,124.049,0.0,0.0028759457477216,194929896.58451605,16.639920792914445
EOH0539,mHP 7 kW,Flat,extreme,3.384,45.175,0.0,0.0080320701220029,69272814.15347712,6.989622243373481
EOH0546,mHP 7 kW,Flat,extreme,4.131,68.154,0.0,0.0051962875435327,122249108.60842398,12.678438051053098
EOH0559,mHP 7 kW,Flat,extreme,2.699,24.89,0.0,0.0162385607334871,15682760.460007029,0.5320976733916729
EOH0565,mHP 7 kW,Flat,extreme,4.837,100.815,0.0,0.0039929215522858,81609442.8399781,3.045903514613705
EOH0567,mHP 7 kW,Flat,extreme,4.288,82.579,0.0,0.004946027349057,94753235.0963078,2.866226059913584
EOH0570,mHP 7 kW,Flat,extreme,3.276,46.712,0.0,0.0089266672822394,32169475.677869845,1.0001987725106831e-06
