ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.1,0.7000000000000001,0.2,0.09999999999999992,True,147,15,103,29,15,500,234.35830688476562,6.151153564453125,233.83926391601562,241.93578338623047,244.5713653564453,260.7916564941406,220.51132202148438
0.1,0.7000000000000001,0.22,0.07999999999999993,True,147,15,103,32,12,500,240.36753845214844,6.076930046081543,240.5762939453125,247.7461181640625,250.24742050170897,259.3598937988281,222.03726196289062
0.1,0.7000000000000001,0.24,0.05999999999999994,True,147,15,103,35,9,500,246.66183471679688,6.260500907897949,246.45684814453125,254.88278503417968,257.4959228515625,265.6240234375,231.41087341308594
0.1,0.7000000000000001,0.26,0.039999999999999925,True,147,15,103,38,6,500,252.08407592773438,6.223088264465332,252.11251068115234,259.86158142089846,262.0338851928711,273.8132019042969,236.59202575683594
0.1,0.7000000000000001,0.28,0.019999999999999907,True,147,15,103,41,3,500,258.2115478515625,6.01158332824707,257.80096435546875,265.5087615966797,268.2654724121094,281.75048828125,242.72764587402344
0.1,0.7000000000000001,0.3,0.0,True,147,15,103,44,0,500,264.1994934082031,5.958343982696533,263.72056579589844,271.80324096679686,273.9828109741211,283.14715576171875,250.5576171875
0.1,0.72,0.0,0.28,True,147,15,106,0,41,500,183.83993530273438,5.736948490142822,183.41785430908203,190.8230773925781,193.97820510864258,207.4988555908203,170.03733825683594
0.1,0.72,0.02,0.26,True,147,15,106,3,38,500,188.4667205810547,5.268284320831299,187.85833740234375,195.98630981445314,198.10590057373048,206.306884765625,173.9859161376953
0.1,0.72,0.04,0.24000000000000002,True,147,15,106,6,35,500,194.06210327148438,5.608396530151367,193.9094696044922,200.98553161621095,204.52483520507812,216.35682678222656,180.0839080810547
0.1,0.72,0.06,0.22000000000000003,True,147,15,106,9,32,500,198.9875030517578,5.335798740386963,198.5195541381836,206.35203399658204,208.31089935302734,215.07667541503906,180.01611328125
0.1,0.72,0.08,0.2,True,147,15,106,12,29,500,204.7949981689453,5.575841426849365,204.29934692382812,211.9341247558594,214.37210083007812,230.20758056640625,190.14418029785156
0.1,0.72,0.1,0.18000000000000002,True,147,15,106,15,26,500,210.3087158203125,5.9217610359191895,209.63883209228516,218.2926773071289,221.3204490661621,229.93637084960938,196.16188049316406
0.1,0.72,0.12,0.16000000000000003,True,147,15,106,18,23,500,216.09327697753906,5.903932571411133,215.78105926513672,223.55063934326174,226.0258041381836,241.6825714111328,201.1177520751953
0.1,0.72,0.14,0.14,True,147,15,106,21,20,500,221.76524353027344,6.184290409088135,221.54568481445312,229.76917572021483,231.77048187255858,245.50582885742188,201.51931762695312
0.1,0.72,0.16,0.12000000000000002,True,147,15,106,24,17,500,228.11045837402344,6.405209541320801,227.9395751953125,235.84833984375,238.45225296020504,250.12828063964844,207.19976806640625
0.1,0.72,0.18,0.10000000000000003,True,147,15,106,26,15,500,231.5932159423828,5.950197696685791,231.2394561767578,239.1394805908203,242.0234703063965,250.51795959472656,216.6714324951172
